n,iteration,kernel_ms,correct
1024,64,0.017920000478625298,PASS
1024,65,0.016224000602960587,PASS
1024,66,0.015807999297976494,PASS
1024,67,0.015263999812304974,PASS
1024,68,0.016672000288963318,PASS
1024,69,0.014720000326633453,PASS
1024,70,0.016543999314308167,PASS
1024,71,0.017376000061631203,PASS
1024,72,0.016607999801635742,PASS
1024,73,0.016543999314308167,PASS
1024,74,0.015807999297976494,PASS
1024,75,0.016448000445961952,PASS
1024,76,0.0191040001809597,PASS
1024,77,0.016543999314308167,PASS
1024,78,0.01708799973130226,PASS
1024,79,0.015936000272631645,PASS
1024,80,0.016543999314308167,PASS
1024,81,0.01587199978530407,PASS
1024,82,0.016256000846624374,PASS
1024,83,0.016224000602960587,PASS
1024,84,0.016543999314308167,PASS
1024,85,0.016896000131964684,PASS
1024,86,0.015072000212967396,PASS
1024,87,0.01648000068962574,PASS
1024,88,0.016767999157309532,PASS
1024,89,0.016095999628305435,PASS
1024,90,0.016127999871969223,PASS
1024,91,0.014240000396966934,PASS
1024,92,0.015744000673294067,PASS
1024,93,0.016224000602960587,PASS
1024,94,0.016896000131964684,PASS
1024,95,0.016095999628305435,PASS
1024,96,0.01583999954164028,PASS
1024,97,0.016704000532627106,PASS
1024,98,0.014688000082969666,PASS
1024,99,0.01603199914097786,PASS
2048,0,0.04022400081157684,PASS
2048,1,0.02070399932563305,PASS
2048,2,0.018624000251293182,PASS
2048,3,0.018400000408291817,PASS
2048,4,0.01772800087928772,PASS
2048,5,0.016831999644637108,PASS
2048,6,0.018112000077962875,PASS
2048,7,0.01635199971497059,PASS
2048,8,0.01929599978029728,PASS
2048,9,0.01692800037562847,PASS
2048,10,0.016095999628305435,PASS
2048,11,0.02067199908196926,PASS
2048,12,0.017055999487638474,PASS
2048,13,0.01548799965530634,PASS
2048,14,0.015615999698638916,PASS
2048,15,0.015296000055968761,PASS
2048,16,0.01664000004529953,PASS
2048,17,0.016095999628305435,PASS
2048,18,0.014112000353634357,PASS
2048,19,0.013791999779641628,PASS
2048,20,0.014720000326633453,PASS
2048,21,0.015776000916957855,PASS
2048,22,0.01484800036996603,PASS
2048,23,0.01603199914097786,PASS
2048,24,0.015904000028967857,PASS
2048,25,0.015936000272631645,PASS
2048,26,0.014271999709308147,PASS
2048,27,0.014655999839305878,PASS
2048,28,0.016831999644637108,PASS
2048,29,0.017535999417304993,PASS
2048,30,0.017055999487638474,PASS
2048,31,0.015072000212967396,PASS
2048,32,0.015072000212967396,PASS
2048,33,0.0144640002399683,PASS
2048,34,0.014368000440299511,PASS
2048,35,0.014592000283300877,PASS
2048,36,0.01414399966597557,PASS
2048,37,0.013856000266969204,PASS
2048,38,0.01696000061929226,PASS
2048,39,0.015296000055968761,PASS
2048,40,0.016127999871969223,PASS
2048,41,0.015647999942302704,PASS
2048,42,0.01571200042963028,PASS
2048,43,0.014047999866306782,PASS
2048,44,0.015936000272631645,PASS
2048,45,0.016256000846624374,PASS
2048,46,0.014783999882638454,PASS
2048,47,0.01398400031030178,PASS
2048,48,0.016063999384641647,PASS
2048,49,0.014879999682307243,PASS
2048,50,0.015936000272631645,PASS
2048,51,0.015807999297976494,PASS
2048,52,0.01616000011563301,PASS
2048,53,0.014911999925971031,PASS
2048,54,0.014527999795973301,PASS
2048,55,0.01600000075995922,PASS
2048,56,0.01833599992096424,PASS
2048,57,0.01532800029963255,PASS
2048,58,0.016383999958634377,PASS
2048,59,0.013728000223636627,PASS
2048,60,0.018432000651955605,PASS
2048,61,0.014368000440299511,PASS
2048,62,0.01587199978530407,PASS
2048,63,0.015039999969303608,PASS
2048,64,0.014751999638974667,PASS
2048,65,0.01484800036996603,PASS
2048,66,0.015072000212967396,PASS
2048,67,0.014431999996304512,PASS
2048,68,0.015072000212967396,PASS
2048,69,0.014655999839305878,PASS
2048,70,0.014911999925971031,PASS
2048,71,0.014112000353634357,PASS
2048,72,0.014399999752640724,PASS
2048,73,0.013824000023305416,PASS
2048,74,0.014911999925971031,PASS
2048,75,0.014560000039637089,PASS
2048,76,0.013952000066637993,PASS
2048,77,0.014911999925971031,PASS
2048,78,0.014751999638974667,PASS
2048,79,0.014688000082969666,PASS
2048,80,0.014208000153303146,PASS
2048,81,0.01571200042963028,PASS
2048,82,0.014944000169634819,PASS
2048,83,0.0161920003592968,PASS
2048,84,0.015135999768972397,PASS
2048,85,0.015615999698638916,PASS
2048,86,0.014560000039637089,PASS
2048,87,0.013248000293970108,PASS
2048,88,0.013472000136971474,PASS
2048,89,0.014976000413298607,PASS
2048,90,0.016063999384641647,PASS
2048,91,0.01571200042963028,PASS
2048,92,0.018144000321626663,PASS
2048,93,0.014592000283300877,PASS
2048,94,0.015200000256299973,PASS
2048,95,0.014527999795973301,PASS
2048,96,0.01571200042963028,PASS
2048,97,0.01375999953597784,PASS
2048,98,0.015744000673294067,PASS
2048,99,0.015936000272631645,PASS
4096,0,0.02470399998128414,PASS
4096,1,0.016767999157309532,PASS
4096,2,0.01603199914097786,PASS
4096,3,0.014271999709308147,PASS
4096,4,0.02755199931561947,PASS
4096,5,0.019936000928282738,PASS
4096,6,0.015647999942302704,PASS
4096,7,0.015584000386297703,PASS
4096,8,0.014783999882638454,PASS
4096,9,0.01635199971497059,PASS
4096,10,0.015168000012636185,PASS
4096,11,0.014751999638974667,PASS
4096,12,0.01651199907064438,PASS
4096,13,0.014655999839305878,PASS
4096,14,0.01539199985563755,PASS
4096,15,0.014976000413298607,PASS
4096,16,0.014944000169634819,PASS
4096,17,0.014431999996304512,PASS
4096,18,0.014112000353634357,PASS
4096,19,0.014783999882638454,PASS
4096,20,0.01583999954164028,PASS
4096,21,0.015359999611973763,PASS
4096,22,0.014495999552309513,PASS
4096,23,0.014527999795973301,PASS
4096,24,0.013567999936640263,PASS
4096,25,0.014720000326633453,PASS
4096,26,0.014175999909639359,PASS
4096,27,0.013472000136971474,PASS
4096,28,0.014560000039637089,PASS
4096,29,0.01500799972563982,PASS
4096,30,0.014816000126302242,PASS
4096,31,0.014431999996304512,PASS
4096,32,0.014751999638974667,PASS
4096,33,0.014751999638974667,PASS
4096,34,0.01398400031030178,PASS
4096,35,0.014303999952971935,PASS
4096,36,0.01849599927663803,PASS
4096,37,0.01651199907064438,PASS
4096,38,0.01484800036996603,PASS
4096,39,0.014816000126302242,PASS
4096,40,0.014655999839305878,PASS
4096,41,0.014271999709308147,PASS
4096,42,0.015039999969303608,PASS
4096,43,0.014303999952971935,PASS
4096,44,0.014240000396966934,PASS
4096,45,0.013824000023305416,PASS
4096,46,0.013632000423967838,PASS
4096,47,0.01500799972563982,PASS
4096,48,0.01500799972563982,PASS
4096,49,0.014208000153303146,PASS
4096,50,0.014240000396966934,PASS
4096,51,0.014336000196635723,PASS
4096,52,0.014976000413298607,PASS
4096,53,0.014592000283300877,PASS
4096,54,0.014240000396966934,PASS
4096,55,0.015296000055968761,PASS
4096,56,0.012799999676644802,PASS
4096,57,0.014431999996304512,PASS
4096,58,0.015135999768972397,PASS
4096,59,0.01568000018596649,PASS
4096,60,0.01651199907064438,PASS
4096,61,0.015776000916957855,PASS
4096,62,0.014175999909639359,PASS
4096,63,0.014047999866306782,PASS
4096,64,0.013504000380635262,PASS
4096,65,0.01462399959564209,PASS
4096,66,0.015936000272631645,PASS
4096,67,0.015231999568641186,PASS
4096,68,0.018144000321626663,PASS
4096,69,0.015359999611973763,PASS
4096,70,0.015647999942302704,PASS
4096,71,0.014399999752640724,PASS
4096,72,0.01587199978530407,PASS
4096,73,0.01414399966597557,PASS
4096,74,0.014720000326633453,PASS
4096,75,0.014560000039637089,PASS
4096,76,0.014783999882638454,PASS
4096,77,0.014944000169634819,PASS
4096,78,0.013311999849975109,PASS
4096,79,0.0144640002399683,PASS
4096,80,0.01462399959564209,PASS
4096,81,0.01414399966597557,PASS
4096,82,0.01414399966597557,PASS
4096,83,0.014368000440299511,PASS
4096,84,0.012992000207304955,PASS
4096,85,0.013632000423967838,PASS
4096,86,0.014175999909639359,PASS
4096,87,0.016127999871969223,PASS
4096,88,0.015807999297976494,PASS
4096,89,0.0144640002399683,PASS
4096,90,0.014751999638974667,PASS
4096,91,0.014015999622642994,PASS
4096,92,0.013887999579310417,PASS
4096,93,0.01408000010997057,PASS
4096,94,0.014592000283300877,PASS
4096,95,0.013791999779641628,PASS
4096,96,0.015168000012636185,PASS
4096,97,0.014720000326633453,PASS
4096,98,0.014783999882638454,PASS
4096,99,0.013663999736309052,PASS
8192,0,0.02147199958562851,PASS
8192,1,0.01852799952030182,PASS
8192,2,0.01692800037562847,PASS
8192,3,0.01603199914097786,PASS
8192,4,0.01583999954164028,PASS
8192,5,0.01532800029963255,PASS
8192,6,0.015135999768972397,PASS
8192,7,0.014336000196635723,PASS
8192,8,0.01600000075995922,PASS
8192,9,0.015936000272631645,PASS
8192,10,0.014879999682307243,PASS
8192,11,0.014240000396966934,PASS
8192,12,0.01548799965530634,PASS
8192,13,0.01603199914097786,PASS
8192,14,0.014368000440299511,PASS
8192,15,0.014720000326633453,PASS
8192,16,0.019551999866962433,PASS
8192,17,0.01500799972563982,PASS
8192,18,0.01369599997997284,PASS
8192,19,0.014431999996304512,PASS
8192,20,0.015135999768972397,PASS
8192,21,0.015039999969303608,PASS
8192,22,0.014047999866306782,PASS
8192,23,0.01616000011563301,PASS
8192,24,0.015519999898970127,PASS
8192,25,0.015519999898970127,PASS
8192,26,0.014495999552309513,PASS
8192,27,0.014047999866306782,PASS
8192,28,0.014495999552309513,PASS
8192,29,0.01398400031030178,PASS
8192,30,0.014047999866306782,PASS
8192,31,0.014527999795973301,PASS
8192,32,0.014688000082969666,PASS
8192,33,0.014112000353634357,PASS
8192,34,0.01375999953597784,PASS
8192,35,0.013535999692976475,PASS
8192,36,0.01484800036996603,PASS
8192,37,0.012799999676644802,PASS
8192,38,0.014399999752640724,PASS
8192,39,0.015168000012636185,PASS
8192,40,0.014655999839305878,PASS
8192,41,0.01408000010997057,PASS
8192,42,0.013952000066637993,PASS
8192,43,0.012640000320971012,PASS
8192,44,0.01398400031030178,PASS
8192,45,0.014368000440299511,PASS
8192,46,0.013504000380635262,PASS
8192,47,0.013311999849975109,PASS
8192,48,0.02236800082027912,PASS
8192,49,0.014751999638974667,PASS
8192,50,0.015968000516295433,PASS
8192,51,0.013632000423967838,PASS
8192,52,0.013791999779641628,PASS
8192,53,0.01484800036996603,PASS
8192,54,0.015072000212967396,PASS
8192,55,0.01408000010997057,PASS
8192,56,0.014816000126302242,PASS
8192,57,0.014175999909639359,PASS
8192,58,0.014495999552309513,PASS
8192,59,0.01696000061929226,PASS
8192,60,0.015072000212967396,PASS
8192,61,0.015135999768972397,PASS
8192,62,0.015072000212967396,PASS
8192,63,0.015072000212967396,PASS
8192,64,0.014783999882638454,PASS
8192,65,0.014047999866306782,PASS
8192,66,0.01408000010997057,PASS
8192,67,0.013728000223636627,PASS
8192,68,0.019071999937295914,PASS
8192,69,0.015135999768972397,PASS
8192,70,0.01539199985563755,PASS
8192,71,0.01548799965530634,PASS
8192,72,0.015135999768972397,PASS
8192,73,0.015200000256299973,PASS
8192,74,0.015552000142633915,PASS
8192,75,0.014911999925971031,PASS
8192,76,0.014303999952971935,PASS
8192,77,0.01414399966597557,PASS
8192,78,0.014047999866306782,PASS
8192,79,0.013311999849975109,PASS
8192,80,0.027264000847935677,PASS
8192,81,0.015968000516295433,PASS
8192,82,0.014368000440299511,PASS
8192,83,0.014816000126302242,PASS
8192,84,0.014944000169634819,PASS
8192,85,0.014240000396966934,PASS
8192,86,0.014336000196635723,PASS
8192,87,0.014208000153303146,PASS
8192,88,0.014015999622642994,PASS
8192,89,0.014944000169634819,PASS
8192,90,0.014911999925971031,PASS
8192,91,0.0144640002399683,PASS
8192,92,0.015807999297976494,PASS
8192,93,0.01548799965530634,PASS
8192,94,0.01484800036996603,PASS
8192,95,0.015104000456631184,PASS
8192,96,0.015168000012636185,PASS
8192,97,0.015200000256299973,PASS
8192,98,0.014240000396966934,PASS
8192,99,0.015296000055968761,PASS
16384,0,0.025536000728607178,PASS
16384,1,0.018400000408291817,PASS
16384,2,0.0180479995906353,PASS
16384,3,0.01568000018596649,PASS
16384,4,0.014783999882638454,PASS
16384,5,0.013824000023305416,PASS
16384,6,0.013407999649643898,PASS
16384,7,0.015200000256299973,PASS
16384,8,0.014112000353634357,PASS
16384,9,0.014783999882638454,PASS
16384,10,0.014271999709308147,PASS
16384,11,0.014751999638974667,PASS
16384,12,0.014751999638974667,PASS
16384,13,0.01548799965530634,PASS
16384,14,0.015263999812304974,PASS
16384,15,0.014944000169634819,PASS
16384,16,0.015359999611973763,PASS
16384,17,0.014431999996304512,PASS
16384,18,0.01408000010997057,PASS
16384,19,0.013887999579310417,PASS
16384,20,0.012992000207304955,PASS
16384,21,0.014112000353634357,PASS
16384,22,0.014816000126302242,PASS
16384,23,0.020576000213623047,PASS
16384,24,0.01740800030529499,PASS
16384,25,0.014527999795973301,PASS
16384,26,0.012703999876976013,PASS
16384,27,0.013376000337302685,PASS
16384,28,0.014431999996304512,PASS
16384,29,0.014560000039637089,PASS
16384,30,0.014560000039637089,PASS
16384,31,0.01398400031030178,PASS
16384,32,0.014240000396966934,PASS
16384,33,0.014399999752640724,PASS
16384,34,0.01375999953597784,PASS
16384,35,0.013279999606311321,PASS
16384,36,0.01360000018030405,PASS
16384,37,0.014240000396966934,PASS
16384,38,0.01398400031030178,PASS
16384,39,0.013311999849975109,PASS
16384,40,0.01360000018030405,PASS
16384,41,0.014336000196635723,PASS
16384,42,0.014431999996304512,PASS
16384,43,0.01321600005030632,PASS
16384,44,0.01408000010997057,PASS
16384,45,0.013120000250637531,PASS
16384,46,0.013824000023305416,PASS
16384,47,0.014271999709308147,PASS
16384,48,0.01398400031030178,PASS
16384,49,0.013824000023305416,PASS
16384,50,0.013632000423967838,PASS
16384,51,0.013632000423967838,PASS
16384,52,0.014240000396966934,PASS
16384,53,0.014527999795973301,PASS
16384,54,0.013407999649643898,PASS
16384,55,0.013088000006973743,PASS
16384,56,0.016575999557971954,PASS
16384,57,0.013952000066637993,PASS
16384,58,0.013151999562978745,PASS
16384,59,0.013344000093638897,PASS
16384,60,0.012927999719977379,PASS
16384,61,0.012799999676644802,PASS
16384,62,0.013728000223636627,PASS
16384,63,0.013055999763309956,PASS
16384,64,0.014944000169634819,PASS
16384,65,0.01398400031030178,PASS
16384,66,0.014047999866306782,PASS
16384,67,0.01360000018030405,PASS
16384,68,0.014431999996304512,PASS
16384,69,0.012992000207304955,PASS
16384,70,0.012896000407636166,PASS
16384,71,0.014175999909639359,PASS
16384,72,0.014560000039637089,PASS
16384,73,0.014527999795973301,PASS
16384,74,0.013856000266969204,PASS
16384,75,0.014592000283300877,PASS
16384,76,0.01462399959564209,PASS
16384,77,0.01414399966597557,PASS
16384,78,0.01375999953597784,PASS
16384,79,0.01360000018030405,PASS
16384,80,0.015296000055968761,PASS
16384,81,0.01398400031030178,PASS
16384,82,0.014655999839305878,PASS
16384,83,0.014240000396966934,PASS
16384,84,0.014047999866306782,PASS
16384,85,0.01375999953597784,PASS
16384,86,0.014527999795973301,PASS
16384,87,0.01375999953597784,PASS
16384,88,0.0144640002399683,PASS
16384,89,0.023520000278949738,PASS
16384,90,0.015776000916957855,PASS
16384,91,0.015263999812304974,PASS
16384,92,0.015135999768972397,PASS
16384,93,0.015039999969303608,PASS
16384,94,0.014208000153303146,PASS
16384,95,0.012896000407636166,PASS
16384,96,0.014560000039637089,PASS
16384,97,0.015424000099301338,PASS
16384,98,0.014368000440299511,PASS
16384,99,0.013824000023305416,PASS
32768,0,0.022143999114632607,PASS
32768,1,0.016767999157309532,PASS
32768,2,0.016672000288963318,PASS
32768,3,0.015359999611973763,PASS
32768,4,0.013919999822974205,PASS
32768,5,0.02768000029027462,PASS
32768,6,0.016095999628305435,PASS
32768,7,0.014879999682307243,PASS
32768,8,0.014527999795973301,PASS
32768,9,0.014175999909639359,PASS
32768,10,0.014879999682307243,PASS
32768,11,0.01462399959564209,PASS
32768,12,0.014175999909639359,PASS
32768,13,0.013663999736309052,PASS
32768,14,0.015039999969303608,PASS
32768,15,0.014751999638974667,PASS
32768,16,0.013856000266969204,PASS
32768,17,0.01635199971497059,PASS
32768,18,0.01600000075995922,PASS
32768,19,0.014527999795973301,PASS
32768,20,0.014751999638974667,PASS
32768,21,0.013311999849975109,PASS
32768,22,0.01398400031030178,PASS
32768,23,0.013824000023305416,PASS
32768,24,0.014879999682307243,PASS
32768,25,0.01462399959564209,PASS
32768,26,0.01408000010997057,PASS
32768,27,0.015135999768972397,PASS
32768,28,0.014688000082969666,PASS
32768,29,0.014112000353634357,PASS
32768,30,0.015584000386297703,PASS
32768,31,0.014431999996304512,PASS
32768,32,0.014399999752640724,PASS
32768,33,0.014720000326633453,PASS
32768,34,0.014944000169634819,PASS
32768,35,0.014879999682307243,PASS
32768,36,0.015072000212967396,PASS
32768,37,0.02348800003528595,PASS
32768,38,0.015807999297976494,PASS
32768,39,0.015072000212967396,PASS
32768,40,0.014911999925971031,PASS
32768,41,0.014720000326633453,PASS
32768,42,0.014592000283300877,PASS
32768,43,0.013183999806642532,PASS
32768,44,0.01283199992030859,PASS
32768,45,0.013248000293970108,PASS
32768,46,0.0161920003592968,PASS
32768,47,0.014560000039637089,PASS
32768,48,0.014303999952971935,PASS
32768,49,0.014112000353634357,PASS
32768,50,0.012927999719977379,PASS
32768,51,0.01369599997997284,PASS
32768,52,0.014112000353634357,PASS
32768,53,0.012864000163972378,PASS
32768,54,0.014047999866306782,PASS
32768,55,0.01360000018030405,PASS
32768,56,0.01408000010997057,PASS
32768,57,0.013567999936640263,PASS
32768,58,0.013088000006973743,PASS
32768,59,0.013024000450968742,PASS
32768,60,0.013791999779641628,PASS
32768,61,0.012671999633312225,PASS
32768,62,0.01375999953597784,PASS
32768,63,0.013344000093638897,PASS
32768,64,0.01414399966597557,PASS
32768,65,0.014560000039637089,PASS
32768,66,0.01375999953597784,PASS
32768,67,0.014399999752640724,PASS
32768,68,0.014592000283300877,PASS
32768,69,0.014336000196635723,PASS
32768,70,0.014368000440299511,PASS
32768,71,0.015296000055968761,PASS
32768,72,0.014240000396966934,PASS
32768,73,0.01462399959564209,PASS
32768,74,0.013919999822974205,PASS
32768,75,0.013919999822974205,PASS
32768,76,0.01462399959564209,PASS
32768,77,0.015039999969303608,PASS
32768,78,0.01408000010997057,PASS
32768,79,0.014431999996304512,PASS
32768,80,0.014688000082969666,PASS
32768,81,0.014336000196635723,PASS
32768,82,0.013439999893307686,PASS
32768,83,0.014047999866306782,PASS
32768,84,0.014240000396966934,PASS
32768,85,0.01398400031030178,PASS
32768,86,0.014303999952971935,PASS
32768,87,0.012703999876976013,PASS
32768,88,0.014112000353634357,PASS
32768,89,0.01532800029963255,PASS
32768,90,0.014944000169634819,PASS
32768,91,0.013183999806642532,PASS
32768,92,0.014271999709308147,PASS
32768,93,0.014495999552309513,PASS
32768,94,0.015807999297976494,PASS
32768,95,0.014655999839305878,PASS
32768,96,0.015104000456631184,PASS
32768,97,0.014976000413298607,PASS
32768,98,0.0144640002399683,PASS
32768,99,0.01375999953597784,PASS
65536,0,0.022016000002622604,PASS
65536,1,0.016383999958634377,PASS
65536,2,0.015904000028967857,PASS
65536,3,0.014688000082969666,PASS
65536,4,0.014495999552309513,PASS
65536,5,0.01375999953597784,PASS
65536,6,0.01360000018030405,PASS
65536,7,0.014047999866306782,PASS
65536,8,0.014431999996304512,PASS
65536,9,0.014175999909639359,PASS
65536,10,0.013407999649643898,PASS
65536,11,0.013791999779641628,PASS
65536,12,0.013504000380635262,PASS
65536,13,0.01360000018030405,PASS
65536,14,0.014431999996304512,PASS
65536,15,0.01369599997997284,PASS
65536,16,0.014112000353634357,PASS
65536,17,0.013791999779641628,PASS
65536,18,0.01321600005030632,PASS
65536,19,0.014560000039637089,PASS
65536,20,0.01894400082528591,PASS
65536,21,0.014208000153303146,PASS
65536,22,0.014015999622642994,PASS
65536,23,0.014751999638974667,PASS
65536,24,0.013887999579310417,PASS
65536,25,0.013887999579310417,PASS
65536,26,0.014047999866306782,PASS
65536,27,0.013887999579310417,PASS
65536,28,0.013728000223636627,PASS
65536,29,0.013952000066637993,PASS
65536,30,0.013088000006973743,PASS
65536,31,0.014208000153303146,PASS
65536,32,0.014240000396966934,PASS
65536,33,0.013344000093638897,PASS
65536,34,0.013663999736309052,PASS
65536,35,0.013472000136971474,PASS
65536,36,0.013279999606311321,PASS
65536,37,0.013472000136971474,PASS
65536,38,0.013663999736309052,PASS
65536,39,0.012799999676644802,PASS
65536,40,0.013376000337302685,PASS
65536,41,0.016767999157309532,PASS
65536,42,0.014976000413298607,PASS
65536,43,0.01375999953597784,PASS
65536,44,0.013952000066637993,PASS
65536,45,0.014879999682307243,PASS
65536,46,0.013887999579310417,PASS
65536,47,0.012927999719977379,PASS
65536,48,0.015072000212967396,PASS
65536,49,0.013663999736309052,PASS
65536,50,0.01651199907064438,PASS
65536,51,0.015647999942302704,PASS
65536,52,0.014751999638974667,PASS
65536,53,0.022207999601960182,PASS
65536,54,0.01679999940097332,PASS
65536,55,0.014303999952971935,PASS
65536,56,0.01462399959564209,PASS
65536,57,0.01484800036996603,PASS
65536,58,0.014399999752640724,PASS
65536,59,0.014976000413298607,PASS
65536,60,0.01500799972563982,PASS
65536,61,0.014240000396966934,PASS
65536,62,0.013632000423967838,PASS
65536,63,0.013311999849975109,PASS
65536,64,0.013791999779641628,PASS
65536,65,0.013472000136971474,PASS
65536,66,0.013887999579310417,PASS
65536,67,0.01369599997997284,PASS
65536,68,0.015039999969303608,PASS
65536,69,0.01462399959564209,PASS
65536,70,0.01462399959564209,PASS
65536,71,0.01408000010997057,PASS
65536,72,0.013311999849975109,PASS
65536,73,0.014368000440299511,PASS
65536,74,0.014688000082969666,PASS
65536,75,0.014368000440299511,PASS
65536,76,0.013728000223636627,PASS
65536,77,0.013344000093638897,PASS
65536,78,0.014688000082969666,PASS
65536,79,0.013504000380635262,PASS
65536,80,0.013791999779641628,PASS
65536,81,0.014944000169634819,PASS
65536,82,0.014240000396966934,PASS
65536,83,0.013376000337302685,PASS
65536,84,0.013535999692976475,PASS
65536,85,0.013088000006973743,PASS
65536,86,0.014944000169634819,PASS
65536,87,0.017632000148296356,PASS
65536,88,0.013952000066637993,PASS
65536,89,0.014399999752640724,PASS
65536,90,0.014751999638974667,PASS
65536,91,0.014368000440299511,PASS
65536,92,0.013535999692976475,PASS
65536,93,0.01321600005030632,PASS
65536,94,0.013567999936640263,PASS
65536,95,0.013439999893307686,PASS
65536,96,0.013311999849975109,PASS
65536,97,0.012927999719977379,PASS
65536,98,0.013088000006973743,PASS
65536,99,0.014655999839305878,PASS
131072,0,0.023552000522613525,PASS
131072,1,0.016063999384641647,PASS
131072,2,0.014655999839305878,PASS
131072,3,0.024960000067949295,PASS
131072,4,0.017791999503970146,PASS
131072,5,0.013663999736309052,PASS
131072,6,0.016127999871969223,PASS
131072,7,0.01548799965530634,PASS
131072,8,0.015615999698638916,PASS
131072,9,0.015072000212967396,PASS
131072,10,0.014208000153303146,PASS
131072,11,0.015200000256299973,PASS
131072,12,0.013504000380635262,PASS
131072,13,0.013120000250637531,PASS
131072,14,0.013151999562978745,PASS
131072,15,0.013183999806642532,PASS
131072,16,0.013919999822974205,PASS
131072,17,0.013632000423967838,PASS
131072,18,0.012896000407636166,PASS
131072,19,0.013663999736309052,PASS
131072,20,0.014560000039637089,PASS
131072,21,0.012480000033974648,PASS
131072,22,0.013055999763309956,PASS
131072,23,0.013567999936640263,PASS
131072,24,0.012640000320971012,PASS
131072,25,0.012768000364303589,PASS
131072,26,0.012959999963641167,PASS
131072,27,0.012959999963641167,PASS
131072,28,0.015039999969303608,PASS
131072,29,0.013632000423967838,PASS
131072,30,0.012768000364303589,PASS
131072,31,0.013055999763309956,PASS
131072,32,0.012927999719977379,PASS
131072,33,0.012640000320971012,PASS
131072,34,0.013344000093638897,PASS
131072,35,0.012799999676644802,PASS
131072,36,0.013439999893307686,PASS
131072,37,0.02473600022494793,PASS
131072,38,0.017023999243974686,PASS
131072,39,0.01369599997997284,PASS
131072,40,0.013567999936640263,PASS
131072,41,0.013088000006973743,PASS
131072,42,0.012512000277638435,PASS
131072,43,0.012799999676644802,PASS
131072,44,0.012864000163972378,PASS
131072,45,0.013024000450968742,PASS
131072,46,0.012575999833643436,PASS
131072,47,0.01321600005030632,PASS
131072,48,0.01321600005030632,PASS
131072,49,0.013887999579310417,PASS
131072,50,0.013728000223636627,PASS
131072,51,0.013311999849975109,PASS
131072,52,0.012671999633312225,PASS
131072,53,0.012864000163972378,PASS
131072,54,0.014368000440299511,PASS
131072,55,0.01375999953597784,PASS
131072,56,0.013279999606311321,PASS
131072,57,0.013088000006973743,PASS
131072,58,0.012959999963641167,PASS
131072,59,0.01369599997997284,PASS
131072,60,0.01375999953597784,PASS
131072,61,0.014336000196635723,PASS
131072,62,0.013248000293970108,PASS
131072,63,0.01321600005030632,PASS
131072,64,0.013567999936640263,PASS
131072,65,0.013055999763309956,PASS
131072,66,0.01375999953597784,PASS
131072,67,0.013663999736309052,PASS
131072,68,0.014208000153303146,PASS
131072,69,0.01369599997997284,PASS
131072,70,0.013376000337302685,PASS
131072,71,0.022943999618291855,PASS
131072,72,0.019360000267624855,PASS
131072,73,0.015359999611973763,PASS
131072,74,0.01484800036996603,PASS
