n,block_size,iteration,kernel_ms,total_ms,correct
4096,128,61,0.005664,0.02576,PASS
4096,128,62,0.005504,0.025376,PASS
4096,128,63,0.005536,0.024704,PASS
4096,128,64,0.005568,0.024416,PASS
4096,128,65,0.005664,0.024705,PASS
4096,128,66,0.005664,0.024512,PASS
4096,128,67,0.004192,0.024992,PASS
4096,128,68,0.006144,0.024064,PASS
4096,128,69,0.005856,0.024448,PASS
4096,128,70,0.005472,0.024544,PASS
4096,128,71,0.006048,0.025537,PASS
4096,128,72,0.005568,0.02352,PASS
4096,128,73,0.004224,0.023872,PASS
4096,128,74,0.005664,0.025312,PASS
4096,128,75,0.005728,0.025312,PASS
4096,128,76,0.005792,0.024577,PASS
4096,128,77,0.005856,0.023648,PASS
4096,128,78,0.004352,0.023488,PASS
4096,128,79,0.004288,0.024608,PASS
4096,128,80,0.005664,0.024576,PASS
4096,128,81,0.004576,0.025313,PASS
4096,128,82,0.004352,0.024032,PASS
4096,128,83,0.005984,0.024288,PASS
4096,128,84,0.00608,0.023712,PASS
4096,128,85,0.004288,0.024064,PASS
4096,128,86,0.005984,0.023873,PASS
4096,128,87,0.006016,0.025472,PASS
4096,128,88,0.005984,0.023616,PASS
4096,128,89,0.004224,0.024384,PASS
4096,128,90,0.004384,0.0256,PASS
4096,128,91,0.004192,0.024609,PASS
4096,128,92,0.006208,0.02448,PASS
4096,128,93,0.006176,0.025664,PASS
4096,128,94,0.006176,0.023232,PASS
4096,128,95,0.00432,0.024448,PASS
4096,128,96,0.004352,0.023936,PASS
4096,128,97,0.006112,0.023553,PASS
4096,128,98,0.00608,0.023936,PASS
4096,128,99,0.004192,0.02352,PASS
4096,256,0,0.007296,0.043008,PASS
4096,256,1,0.005536,0.025056,PASS
4096,256,2,0.00448,0.024256,PASS
4096,256,3,0.004192,0.02368,PASS
4096,256,4,0.005568,0.024385,PASS
4096,256,5,0.006272,0.023712,PASS
4096,256,6,0.005568,0.0256,PASS
4096,256,7,0.005504,0.023424,PASS
4096,256,8,0.00416,0.025664,PASS
4096,256,9,0.0056,0.024801,PASS
4096,256,10,0.00592,0.025152,PASS
4096,256,11,0.004416,0.0256,PASS
4096,256,12,0.005536,0.02544,PASS
4096,256,13,0.005696,0.0248,PASS
4096,256,14,0.005728,0.025409,PASS
4096,256,15,0.00576,0.0264,PASS
4096,256,16,0.005536,0.02368,PASS
4096,256,17,0.005504,0.02368,PASS
4096,256,18,0.005888,0.02432,PASS
4096,256,19,0.004384,0.023681,PASS
4096,256,20,0.005664,0.02336,PASS
4096,256,21,0.004416,0.023648,PASS
4096,256,22,0.004448,0.023648,PASS
4096,256,23,0.00576,0.024256,PASS
4096,256,24,0.004416,0.023648,PASS
4096,256,25,0.005632,0.025569,PASS
4096,256,26,0.005728,0.025664,PASS
4096,256,27,0.005952,0.025408,PASS
4096,256,28,0.005824,0.023712,PASS
4096,256,29,0.006016,0.02352,PASS
4096,256,30,0.004448,0.023585,PASS
4096,256,31,0.0056,0.023552,PASS
4096,256,32,0.005856,0.024224,PASS
4096,256,33,0.005888,0.023648,PASS
4096,256,34,0.004448,0.025728,PASS
4096,256,35,0.004448,0.023553,PASS
4096,256,36,0.005952,0.025472,PASS
4096,256,37,0.005632,0.024576,PASS
4096,256,38,0.005568,0.023072,PASS
4096,256,39,0.005632,0.02288,PASS
4096,256,40,0.005536,0.023713,PASS
4096,256,41,0.005632,0.024256,PASS
4096,256,42,0.006368,0.02368,PASS
4096,256,43,0.004224,0.02368,PASS
4096,256,44,0.005504,0.024192,PASS
4096,256,45,0.005632,0.023488,PASS
4096,256,46,0.005824,0.023649,PASS
4096,256,47,0.005728,0.023744,PASS
4096,256,48,0.005984,0.023552,PASS
4096,256,49,0.00624,0.024288,PASS
4096,256,50,0.005952,0.023456,PASS
4096,256,51,0.004288,0.023265,PASS
4096,256,52,0.005568,0.022368,PASS
4096,256,53,0.004352,0.022368,PASS
4096,256,54,0.004416,0.024608,PASS
4096,256,55,0.0056,0.023488,PASS
4096,256,56,0.004192,0.022304,PASS
4096,256,57,0.005952,0.022753,PASS
4096,256,58,0.00592,0.023232,PASS
4096,256,59,0.006528,0.024608,PASS
4096,256,60,0.005568,0.022624,PASS
4096,256,61,0.0056,0.022336,PASS
4096,256,62,0.0056,0.022465,PASS
4096,256,63,0.005824,0.022528,PASS
4096,256,64,0.0056,0.022432,PASS
4096,256,65,0.005504,0.024704,PASS
4096,256,66,0.005792,0.022368,PASS
4096,256,67,0.0056,0.022432,PASS
4096,256,68,0.005024,0.022593,PASS
4096,256,69,0.006688,0.02368,PASS
4096,256,70,0.004352,0.024288,PASS
4096,256,71,0.005504,0.022592,PASS
4096,256,72,0.0056,0.025312,PASS
4096,256,73,0.005984,0.022817,PASS
4096,256,74,0.005664,0.023328,PASS
4096,256,75,0.005664,0.024704,PASS
4096,256,76,0.005952,0.022656,PASS
4096,256,77,0.005536,0.023328,PASS
4096,256,78,0.005568,0.022593,PASS
4096,256,79,0.00608,0.02304,PASS
4096,256,80,0.005728,0.022048,PASS
4096,256,81,0.00592,0.022496,PASS
4096,256,82,0.005728,0.022464,PASS
4096,256,83,0.005568,0.022496,PASS
4096,256,84,0.004352,0.022369,PASS
4096,256,85,0.004416,0.022336,PASS
4096,256,86,0.0056,0.023456,PASS
4096,256,87,0.005536,0.022688,PASS
4096,256,88,0.005664,0.022688,PASS
4096,256,89,0.005824,0.022496,PASS
4096,256,90,0.004384,0.022529,PASS
4096,256,91,0.004384,0.022272,PASS
4096,256,92,0.006048,0.024608,PASS
4096,256,93,0.004448,0.023072,PASS
4096,256,94,0.005632,0.02288,PASS
4096,256,95,0.0056,0.022433,PASS
4096,256,96,0.005984,0.022688,PASS
4096,256,97,0.005792,0.022496,PASS
4096,256,98,0.00592,0.024384,PASS
4096,256,99,0.004448,0.022464,PASS
4096,512,0,0.005536,0.04944,PASS
4096,512,1,0.00464,0.026144,PASS
4096,512,2,0.005536,0.02672,PASS
4096,512,3,0.004288,0.024961,PASS
4096,512,4,0.004608,0.025248,PASS
4096,512,5,0.004736,0.023328,PASS
4096,512,6,0.006592,0.024512,PASS
4096,512,7,0.005728,0.025504,PASS
4096,512,8,0.00448,0.027681,PASS
4096,512,9,0.005888,0.024352,PASS
4096,512,10,0.004736,0.025504,PASS
4096,512,11,0.005984,0.02592,PASS
4096,512,12,0.00576,0.02528,PASS
4096,512,13,0.004224,0.023649,PASS
4096,512,14,0.00624,0.024608,PASS
4096,512,15,0.004896,0.024352,PASS
4096,512,16,0.00576,0.02352,PASS
4096,512,17,0.005856,0.02656,PASS
4096,512,18,0.004768,0.024545,PASS
4096,512,19,0.004032,0.025728,PASS
4096,512,20,0.005536,0.024352,PASS
4096,512,21,0.004288,0.023328,PASS
4096,512,22,0.004864,0.024608,PASS
4096,512,23,0.005824,0.025025,PASS
4096,512,24,0.004608,0.024,PASS
4096,512,25,0.004224,0.025568,PASS
4096,512,26,0.004064,0.025792,PASS
4096,512,27,0.005504,0.024672,PASS
4096,512,28,0.005568,0.024513,PASS
4096,512,29,0.004576,0.02448,PASS
4096,512,30,0.00448,0.0256,PASS
4096,512,31,0.006656,0.024512,PASS
4096,512,32,0.00592,0.026592,PASS
4096,512,33,0.004288,0.026689,PASS
4096,512,34,0.004512,0.024224,PASS
4096,512,35,0.00432,0.025696,PASS
4096,512,36,0.00464,0.023936,PASS
4096,512,37,0.004288,0.024032,PASS
4096,512,38,0.006496,0.024609,PASS
4096,512,39,0.0056,0.024128,PASS
4096,512,40,0.012032,0.029376,PASS
4096,512,41,0.004416,0.02416,PASS
4096,512,42,0.004416,0.025728,PASS
4096,512,43,0.004384,0.025569,PASS
4096,512,44,0.0048,0.024512,PASS
4096,512,45,0.0056,0.023392,PASS
4096,512,46,0.006176,0.02368,PASS
4096,512,47,0.004768,0.023264,PASS
4096,512,48,0.004128,0.023904,PASS
4096,512,49,0.0056,0.024033,PASS
4096,512,50,0.005632,0.023936,PASS
4096,512,51,0.004384,0.02544,PASS
4096,512,52,0.004672,0.025536,PASS
4096,512,53,0.006496,0.024608,PASS
4096,512,54,0.007808,0.025569,PASS
4096,512,55,0.005888,0.024704,PASS
4096,512,56,0.005952,0.025632,PASS
4096,512,57,0.004416,0.026176,PASS
4096,512,58,0.005856,0.02384,PASS
4096,512,59,0.005568,0.024545,PASS
4096,512,60,0.004288,0.024352,PASS
4096,512,61,0.00592,0.023712,PASS
4096,512,62,0.007744,0.025056,PASS
4096,512,63,0.004864,0.023872,PASS
4096,512,64,0.003808,0.025505,PASS
4096,512,65,0.00464,0.024512,PASS
4096,512,66,0.004448,0.025568,PASS
4096,512,67,0.00464,0.024608,PASS
4096,512,68,0.005696,0.0248,PASS
4096,512,69,0.004736,0.024321,PASS
4096,512,70,0.004256,0.024704,PASS
4096,512,71,0.004384,0.024192,PASS
4096,512,72,0.00464,0.02576,PASS
4096,512,73,0.005504,0.025664,PASS
4096,512,74,0.005728,0.026305,PASS
4096,512,75,0.005952,0.025632,PASS
4096,512,76,0.00624,0.023872,PASS
4096,512,77,0.006144,0.024128,PASS
4096,512,78,0.00576,0.023776,PASS
4096,512,79,0.00432,0.023424,PASS
4096,512,80,0.005472,0.028801,PASS
4096,512,81,0.003776,0.02448,PASS
4096,512,82,0.005472,0.024544,PASS
4096,512,83,0.0056,0.023264,PASS
4096,512,84,0.004512,0.02368,PASS
4096,512,85,0.004672,0.023617,PASS
4096,512,86,0.004288,0.024544,PASS
4096,512,87,0.004256,0.025696,PASS
4096,512,88,0.004896,0.026112,PASS
4096,512,89,0.004736,0.025824,PASS
4096,512,90,0.004896,0.024801,PASS
4096,512,91,0.005472,0.024288,PASS
4096,512,92,0.0056,0.02432,PASS
4096,512,93,0.004832,0.024896,PASS
4096,512,94,0.006112,0.024544,PASS
4096,512,95,0.004384,0.024449,PASS
4096,512,96,0.004544,0.027424,PASS
4096,512,97,0.004416,0.024704,PASS
4096,512,98,0.00496,0.024384,PASS
4096,512,99,0.0048,0.023776,PASS
8192,128,0,0.005632,0.04576,PASS
8192,128,1,0.005664,0.029057,PASS
8192,128,2,0.005856,0.028416,PASS
8192,128,3,0.00576,0.027776,PASS
8192,128,4,0.004672,0.027328,PASS
8192,128,5,0.004384,0.027681,PASS
8192,128,6,0.00624,0.027296,PASS
8192,128,7,0.005888,0.02704,PASS
8192,128,8,0.004672,0.0272,PASS
8192,128,9,0.004384,0.027904,PASS
8192,128,10,0.006112,0.028769,PASS
8192,128,11,0.005632,0.02768,PASS
8192,128,12,0.006112,0.028544,PASS
8192,128,13,0.005856,0.028448,PASS
8192,128,14,0.00672,0.027841,PASS
8192,128,15,0.006528,0.027456,PASS
8192,128,16,0.004448,0.029536,PASS
8192,128,17,0.004416,0.027616,PASS
8192,128,18,0.0064,0.0288,PASS
8192,128,19,0.006368,0.027617,PASS
8192,128,20,0.004608,0.027424,PASS
8192,128,21,0.005504,0.02768,PASS
8192,128,22,0.004416,0.02752,PASS
8192,128,23,0.005792,0.028864,PASS
8192,128,24,0.004864,0.026785,PASS
8192,128,25,0.006112,0.02672,PASS
8192,128,26,0.006144,0.026656,PASS
8192,128,27,0.005984,0.024704,PASS
8192,128,28,0.005952,0.027137,PASS
8192,128,29,0.006752,0.02672,PASS
8192,128,30,0.00608,0.035552,PASS
8192,128,31,0.006272,0.027584,PASS
8192,128,32,0.004352,0.028448,PASS
8192,128,33,0.006208,0.027585,PASS
8192,128,34,0.00448,0.027808,PASS
8192,128,35,0.004672,0.02784,PASS
8192,128,36,0.00672,0.027328,PASS
8192,128,37,0.006144,0.027137,PASS
8192,128,38,0.005984,0.026432,PASS
8192,128,39,0.006144,0.026496,PASS
8192,128,40,0.004736,0.02688,PASS
8192,128,41,0.004288,0.026464,PASS
8192,128,42,0.006528,0.026785,PASS
8192,128,43,0.005792,0.026272,PASS
8192,128,44,0.006176,0.028224,PASS
8192,128,45,0.006592,0.027808,PASS
8192,128,46,0.00576,0.02768,PASS
8192,128,47,0.00608,0.028737,PASS
8192,128,48,0.004512,0.0296,PASS
8192,128,49,0.006048,0.027488,PASS
8192,128,50,0.004992,0.028736,PASS
8192,128,51,0.00432,0.028577,PASS
8192,128,52,0.006368,0.027584,PASS
8192,128,53,0.006816,0.02704,PASS
8192,128,54,0.006272,0.026592,PASS
8192,128,55,0.004864,0.025664,PASS
8192,128,56,0.004448,0.026177,PASS
8192,128,57,0.00624,0.027616,PASS
8192,128,58,0.005984,0.02736,PASS
8192,128,59,0.005632,0.027648,PASS
8192,128,60,0.004384,0.027808,PASS
8192,128,61,0.005792,0.027489,PASS
8192,128,62,0.006272,0.028672,PASS
8192,128,63,0.006176,0.028416,PASS
8192,128,64,0.00576,0.027744,PASS
8192,128,65,0.004736,0.027937,PASS
8192,128,66,0.005632,0.032576,PASS
8192,128,67,0.00608,0.027488,PASS
8192,128,68,0.006208,0.028768,PASS
8192,128,69,0.0064,0.027488,PASS
8192,128,70,0.006272,0.027649,PASS
8192,128,71,0.006048,0.027552,PASS
8192,128,72,0.004672,0.027616,PASS
8192,128,73,0.00432,0.027616,PASS
8192,128,74,0.006112,0.027969,PASS
8192,128,75,0.005728,0.027424,PASS
8192,128,76,0.005664,0.027584,PASS
8192,128,77,0.006304,0.027584,PASS
8192,128,78,0.005472,0.027584,PASS
8192,128,79,0.004832,0.027809,PASS
8192,128,80,0.005504,0.027584,PASS
8192,128,81,0.004864,0.027488,PASS
8192,128,82,0.004576,0.027488,PASS
8192,128,83,0.005952,0.027809,PASS
8192,128,84,0.005696,0.02864,PASS
8192,128,85,0.006784,0.02736,PASS
8192,128,86,0.005792,0.026752,PASS
8192,128,87,0.005952,0.028576,PASS
8192,128,88,0.004704,0.025761,PASS
8192,128,89,0.006656,0.028672,PASS
8192,128,90,0.00576,0.027552,PASS
8192,128,91,0.00576,0.028768,PASS
8192,128,92,0.004416,0.028385,PASS
8192,128,93,0.00576,0.027744,PASS
8192,128,94,0.005728,0.02752,PASS
8192,128,95,0.004832,0.027584,PASS
8192,128,96,0.005728,0.027968,PASS
8192,128,97,0.004768,0.028289,PASS
8192,128,98,0.004864,0.027776,PASS
8192,128,99,0.00576,0.028416,PASS
8192,256,0,0.007136,0.046912,PASS
8192,256,1,0.005984,0.027745,PASS
8192,256,2,0.006016,0.028416,PASS
8192,256,3,0.004832,0.027552,PASS
8192,256,4,0.006432,0.02912,PASS
8192,256,5,0.005472,0.027105,PASS
8192,256,6,0.005856,0.02784,PASS
8192,256,7,0.005728,0.024864,PASS
8192,256,8,0.004928,0.026528,PASS
8192,256,9,0.004448,0.0264,PASS
8192,256,10,0.005696,0.026689,PASS
8192,256,11,0.00592,0.026784,PASS
8192,256,12,0.00576,0.026656,PASS
8192,256,13,0.005984,0.026464,PASS
8192,256,14,0.005856,0.026592,PASS
8192,256,15,0.004736,0.026465,PASS
8192,256,16,0.00576,0.026592,PASS
8192,256,17,0.005728,0.026688,PASS
8192,256,18,0.00416,0.026432,PASS
8192,256,19,0.006016,0.026624,PASS
8192,256,20,0.006272,0.026689,PASS
8192,256,21,0.005632,0.02576,PASS
8192,256,22,0.005952,0.026496,PASS
8192,256,23,0.005984,0.026688,PASS
8192,256,24,0.006112,0.026432,PASS
8192,256,25,0.00416,0.026497,PASS
8192,256,26,0.005792,0.026784,PASS
8192,256,27,0.005824,0.025408,PASS
8192,256,28,0.006208,0.02576,PASS
8192,256,29,0.00576,0.026624,PASS
8192,256,30,0.005984,0.026305,PASS
8192,256,31,0.006144,0.026656,PASS
8192,256,32,0.005888,0.026656,PASS
8192,256,33,0.004416,0.02784,PASS
8192,256,34,0.00432,0.026657,PASS
8192,256,35,0.005952,0.025632,PASS
8192,256,36,0.005824,0.027264,PASS
8192,256,37,0.004992,0.026432,PASS
8192,256,38,0.005792,0.02672,PASS
8192,256,39,0.005792,0.026625,PASS
8192,256,40,0.005856,0.026432,PASS
8192,256,41,0.004576,0.025632,PASS
8192,256,42,0.00416,0.026656,PASS
8192,256,43,0.005856,0.026688,PASS
8192,256,44,0.006208,0.027137,PASS
8192,256,45,0.006496,0.027456,PASS
8192,256,46,0.005888,0.027776,PASS
8192,256,47,0.006304,0.026528,PASS
8192,256,48,0.005952,0.02752,PASS
8192,256,49,0.005888,0.026337,PASS
8192,256,50,0.005184,0.026304,PASS
8192,256,51,0.004704,0.026208,PASS
8192,256,52,0.006016,0.027648,PASS
8192,256,53,0.005984,0.027649,PASS
8192,256,54,0.0048,0.027552,PASS
8192,256,55,0.006272,0.026624,PASS
8192,256,56,0.006208,0.02656,PASS
8192,256,57,0.006016,0.027648,PASS
8192,256,58,0.00592,0.027585,PASS
8192,256,59,0.00432,0.027264,PASS
8192,256,60,0.004896,0.02688,PASS
8192,256,61,0.006368,0.026592,PASS
8192,256,62,0.006048,0.026592,PASS
8192,256,63,0.0064,0.027457,PASS
8192,256,64,0.005888,0.027936,PASS
8192,256,65,0.005792,0.027424,PASS
8192,256,66,0.006304,0.02784,PASS
8192,256,67,0.006144,0.027009,PASS
8192,256,68,0.0048,0.02816,PASS
8192,256,69,0.004832,0.027488,PASS
8192,256,70,0.006208,0.026624,PASS
8192,256,71,0.00768,0.029568,PASS
8192,256,72,0.006272,0.027585,PASS
8192,256,73,0.006272,0.027616,PASS
8192,256,74,0.004992,0.027744,PASS
8192,256,75,0.004192,0.027328,PASS
8192,256,76,0.004672,0.028736,PASS
8192,256,77,0.004832,0.025569,PASS
8192,256,78,0.006016,0.027904,PASS
8192,256,79,0.004832,0.027552,PASS
8192,256,80,0.004512,0.027552,PASS
8192,256,81,0.004416,0.027585,PASS
8192,256,82,0.005632,0.027776,PASS
8192,256,83,0.004672,0.027232,PASS
8192,256,84,0.00432,0.027936,PASS
8192,256,85,0.005568,0.02752,PASS
8192,256,86,0.006656,0.026849,PASS
8192,256,87,0.006176,0.027456,PASS
8192,256,88,0.006368,0.027584,PASS
8192,256,89,0.006528,0.027648,PASS
8192,256,90,0.00624,0.027489,PASS
8192,256,91,0.006464,0.025792,PASS
8192,256,92,0.004864,0.026816,PASS
8192,256,93,0.005984,0.026368,PASS
8192,256,94,0.00576,0.025568,PASS
8192,256,95,0.005376,0.024769,PASS
8192,256,96,0.00672,0.026464,PASS
8192,256,97,0.010688,0.026624,PASS
8192,256,98,0.00656,0.026496,PASS
8192,256,99,0.005728,0.025568,PASS
8192,512,0,0.006944,0.045024,PASS
8192,512,1,0.004608,0.031297,PASS
8192,512,2,0.004192,0.028704,PASS
8192,512,3,0.00592,0.02864,PASS
8192,512,4,0.00432,0.028576,PASS
8192,512,5,0.006688,0.027585,PASS
8192,512,6,0.005184,0.02672,PASS
8192,512,7,0.004416,0.02832,PASS
8192,512,8,0.006144,0.028672,PASS
8192,512,9,0.004224,0.028608,PASS
8192,512,10,0.004416,0.028577,PASS
8192,512,11,0.004512,0.0288,PASS
8192,512,12,0.006752,0.027712,PASS
8192,512,13,0.00608,0.02656,PASS
8192,512,14,0.006752,0.028545,PASS
8192,512,15,0.007936,0.025984,PASS
8192,512,16,0.0048,0.02768,PASS
8192,512,17,0.004288,0.027584,PASS
8192,512,18,0.0056,0.027456,PASS
8192,512,19,0.006208,0.026753,PASS
8192,512,20,0.00448,0.026048,PASS
8192,512,21,0.00656,0.028096,PASS
8192,512,22,0.00656,0.025376,PASS
8192,512,23,0.005856,0.026785,PASS
8192,512,24,0.006048,0.026624,PASS
8192,512,25,0.004384,0.025504,PASS
8192,512,26,0.006272,0.026496,PASS
8192,512,27,0.005664,0.025536,PASS
8192,512,28,0.004448,0.026785,PASS
8192,512,29,0.004864,0.02544,PASS
8192,512,30,0.00432,0.027712,PASS
8192,512,31,0.004416,0.027584,PASS
8192,512,32,0.006592,0.041664,PASS
8192,512,33,0.00464,0.027745,PASS
8192,512,34,0.005696,0.02576,PASS
8192,512,35,0.004864,0.0256,PASS
8192,512,36,0.004864,0.02544,PASS
8192,512,37,0.004352,0.025601,PASS
8192,512,38,0.00464,0.026688,PASS
8192,512,39,0.004448,0.025504,PASS
8192,512,40,0.004352,0.027424,PASS
8192,512,41,0.005504,0.025856,PASS
8192,512,42,0.0056,0.025409,PASS
8192,512,43,0.00496,0.02656,PASS
8192,512,44,0.005568,0.027456,PASS
8192,512,45,0.006816,0.02672,PASS
8192,512,46,0.006112,0.027744,PASS
8192,512,47,0.006784,0.025409,PASS
8192,512,48,0.004448,0.026592,PASS
8192,512,49,0.005888,0.025824,PASS
8192,512,50,0.0048,0.025952,PASS
8192,512,51,0.004608,0.026112,PASS
8192,512,52,0.004736,0.027489,PASS
8192,512,53,0.005888,0.025792,PASS
8192,512,54,0.005856,0.027584,PASS
8192,512,55,0.006656,0.0264,PASS
8192,512,56,0.006368,0.026976,PASS
8192,512,57,0.006688,0.029281,PASS
8192,512,58,0.004928,0.02832,PASS
8192,512,59,0.006496,0.026304,PASS
8192,512,60,0.004288,0.029184,PASS
8192,512,61,0.005952,0.028257,PASS
8192,512,62,0.005952,0.028832,PASS
8192,512,63,0.006144,0.02656,PASS
8192,512,64,0.005792,0.027584,PASS
8192,512,65,0.004896,0.0288,PASS
8192,512,66,0.004512,0.028673,PASS
8192,512,67,0.004352,0.02832,PASS
8192,512,68,0.004512,0.029472,PASS
8192,512,69,0.004416,0.027136,PASS
8192,512,70,0.006144,0.028512,PASS
8192,512,71,0.00448,0.027489,PASS
8192,512,72,0.006528,0.026912,PASS
8192,512,73,0.004352,0.028384,PASS
8192,512,74,0.006752,0.027584,PASS
8192,512,75,0.004512,0.027617,PASS
8192,512,76,0.005472,0.028864,PASS
8192,512,77,0.004928,0.026368,PASS
8192,512,78,0.006272,0.027392,PASS
8192,512,79,0.005952,0.026944,PASS
8192,512,80,0.005536,0.028513,PASS
8192,512,81,0.004352,0.027808,PASS
8192,512,82,0.006656,0.028128,PASS
8192,512,83,0.00432,0.026976,PASS
8192,512,84,0.004448,0.028417,PASS
8192,512,85,0.006144,0.026848,PASS
8192,512,86,0.00624,0.028224,PASS
8192,512,87,0.004416,0.028992,PASS
8192,512,88,0.006624,0.027616,PASS
8192,512,89,0.004224,0.027617,PASS
8192,512,90,0.004864,0.027392,PASS
8192,512,91,0.004448,0.02768,PASS
8192,512,92,0.005472,0.028928,PASS
8192,512,93,0.00432,0.028833,PASS
8192,512,94,0.006272,0.02704,PASS
8192,512,95,0.012192,0.027136,PASS
8192,512,96,0.004736,0.02832,PASS
8192,512,97,0.004224,0.0288,PASS
8192,512,98,0.004608,0.028449,PASS
8192,512,99,0.005952,0.02768,PASS
16384,128,0,0.00608,0.054561,PASS
16384,128,1,0.006336,0.041504,PASS
16384,128,2,0.006016,0.040032,PASS
16384,128,3,0.006016,0.039553,PASS
16384,128,4,0.005792,0.040192,PASS
16384,128,5,0.0048,0.040064,PASS
16384,128,6,0.006304,0.040673,PASS
16384,128,7,0.006784,0.03984,PASS
16384,128,8,0.006464,0.039808,PASS
16384,128,9,0.00432,0.040001,PASS
16384,128,10,0.006784,0.04,PASS
16384,128,11,0.004736,0.03952,PASS
16384,128,12,0.004736,0.040193,PASS
16384,128,13,0.004608,0.038848,PASS
16384,128,14,0.004384,0.039808,PASS
16384,128,15,0.0064,0.040065,PASS
16384,128,16,0.006656,0.040032,PASS
16384,128,17,0.0048,0.039968,PASS
16384,128,18,0.00688,0.039841,PASS
16384,128,19,0.006464,0.039744,PASS
16384,128,20,0.00512,0.04256,PASS
16384,128,21,0.004416,0.031936,PASS
16384,128,22,0.006912,0.031905,PASS
16384,128,23,0.006272,0.038784,PASS
16384,128,24,0.006336,0.039008,PASS
16384,128,25,0.006784,0.039905,PASS
16384,128,26,0.00672,0.031872,PASS
16384,128,27,0.006656,0.038752,PASS
16384,128,28,0.006048,0.039616,PASS
16384,128,29,0.005888,0.040193,PASS
16384,128,30,0.006304,0.031648,PASS
16384,128,31,0.02736,0.038848,PASS
16384,128,32,0.006016,0.038785,PASS
16384,128,33,0.006016,0.039072,PASS
16384,128,34,0.004896,0.038688,PASS
16384,128,35,0.004928,0.038785,PASS
16384,128,36,0.004576,0.03904,PASS
16384,128,37,0.006048,0.039936,PASS
16384,128,38,0.005984,0.03872,PASS
16384,128,39,0.005984,0.038849,PASS
16384,128,40,0.005824,0.040128,PASS
16384,128,41,0.005824,0.038784,PASS
16384,128,42,0.005824,0.039617,PASS
16384,128,43,0.005536,0.039136,PASS
16384,128,44,0.005728,0.038944,PASS
16384,128,45,0.00672,0.031585,PASS
16384,128,46,0.006688,0.038912,PASS
16384,128,47,0.006112,0.03472,PASS
16384,128,48,0.005696,0.038592,PASS
16384,128,49,0.004448,0.040417,PASS
16384,128,50,0.004992,0.038656,PASS
16384,128,51,0.006208,0.038656,PASS
16384,128,52,0.0056,0.039041,PASS
16384,128,53,0.006176,0.03904,PASS
16384,128,54,0.004384,0.031584,PASS
16384,128,55,0.005568,0.039105,PASS
16384,128,56,0.004384,0.04,PASS
16384,128,57,0.004896,0.038656,PASS
16384,128,58,0.005632,0.03904,PASS
16384,128,59,0.005696,0.038849,PASS
16384,128,60,0.005952,0.039904,PASS
16384,128,61,0.004736,0.03904,PASS
16384,128,62,0.004416,0.039809,PASS
16384,128,63,0.005472,0.038816,PASS
16384,128,64,0.005504,0.03872,PASS
16384,128,65,0.004288,0.039009,PASS
16384,128,66,0.006112,0.04016,PASS
16384,128,67,0.004416,0.039712,PASS
16384,128,68,0.005632,0.040033,PASS
16384,128,69,0.006048,0.03984,PASS
16384,128,70,0.004576,0.038816,PASS
16384,128,71,0.004384,0.039809,PASS
16384,128,72,0.005824,0.054272,PASS
16384,128,73,0.00496,0.039936,PASS
16384,128,74,0.0048,0.039841,PASS
16384,128,75,0.004256,0.038944,PASS
16384,128,76,0.006272,0.039616,PASS
16384,128,77,0.004384,0.039072,PASS
16384,128,78,0.005888,0.039137,PASS
16384,128,79,0.004832,0.039776,PASS
16384,128,80,0.004416,0.038752,PASS
16384,128,81,0.005888,0.040033,PASS
16384,128,82,0.00448,0.04,PASS
16384,128,83,0.004672,0.038624,PASS
16384,128,84,0.00592,0.038977,PASS
16384,128,85,0.005632,0.040128,PASS
16384,128,86,0.004576,0.039808,PASS
16384,128,87,0.004384,0.040897,PASS
16384,128,88,0.006528,0.039936,PASS
16384,128,89,0.00448,0.038688,PASS
16384,128,90,0.006176,0.038656,PASS
16384,128,91,0.005664,0.039329,PASS
16384,128,92,0.017024,0.038816,PASS
16384,128,93,0.006656,0.03984,PASS
16384,128,94,0.005952,0.038977,PASS
16384,128,95,0.004928,0.039808,PASS
16384,128,96,0.005824,0.039968,PASS
16384,128,97,0.00608,0.040769,PASS
16384,128,98,0.005632,0.04,PASS
16384,128,99,0.006048,0.039936,PASS
16384,256,0,0.007904,0.052,PASS
16384,256,1,0.004672,0.034784,PASS
16384,256,2,0.00592,0.040865,PASS
16384,256,3,0.005504,0.039936,PASS
16384,256,4,0.005856,0.039904,PASS
16384,256,5,0.004832,0.031649,PASS
16384,256,6,0.00592,0.031552,PASS
16384,256,7,0.004384,0.032576,PASS
16384,256,8,0.006304,0.050913,PASS
16384,256,9,0.006208,0.040256,PASS
16384,256,10,0.00624,0.040896,PASS
16384,256,11,0.00592,0.040096,PASS
16384,256,12,0.005888,0.032353,PASS
16384,256,13,0.006144,0.031872,PASS
16384,256,14,0.006016,0.038592,PASS
16384,256,15,0.005536,0.039105,PASS
16384,256,16,0.004224,0.040096,PASS
16384,256,17,0.00544,0.03984,PASS
16384,256,18,0.006112,0.039777,PASS
16384,256,19,0.006112,0.039968,PASS
16384,256,20,0.004416,0.03184,PASS
16384,256,21,0.006048,0.03984,PASS
16384,256,22,0.006048,0.039873,PASS
16384,256,23,0.00432,0.04,PASS
16384,256,24,0.004192,0.039872,PASS
16384,256,25,0.005984,0.031457,PASS
