n,block_size,iteration,kernel_ms,total_ms,correct
4096,128,64,0.005664,0.024608,PASS
4096,128,65,0.004352,0.023648,PASS
4096,128,66,0.005696,0.025472,PASS
4096,128,67,0.004416,0.02464,PASS
4096,128,68,0.005664,0.023361,PASS
4096,128,69,0.005536,0.023648,PASS
4096,128,70,0.005568,0.023488,PASS
4096,128,71,0.005888,0.023328,PASS
4096,128,72,0.004416,0.024256,PASS
4096,128,73,0.005696,0.024896,PASS
4096,128,74,0.005664,0.023937,PASS
4096,128,75,0.005632,0.023232,PASS
4096,128,76,0.005536,0.023552,PASS
4096,128,77,0.0056,0.024576,PASS
4096,128,78,0.005664,0.02352,PASS
4096,128,79,0.005728,0.023969,PASS
4096,128,80,0.006016,0.024032,PASS
4096,128,81,0.005664,0.023808,PASS
4096,128,82,0.005856,0.027456,PASS
4096,128,83,0.004256,0.024384,PASS
4096,128,84,0.005632,0.023713,PASS
4096,128,85,0.00592,0.025984,PASS
4096,128,86,0.004448,0.023808,PASS
4096,128,87,0.006048,0.02352,PASS
4096,128,88,0.005568,0.024832,PASS
4096,128,89,0.005568,0.023457,PASS
4096,128,90,0.005664,0.023552,PASS
4096,128,91,0.005664,0.023264,PASS
4096,128,92,0.005664,0.024288,PASS
4096,128,93,0.00592,0.0256,PASS
4096,128,94,0.00432,0.02464,PASS
4096,128,95,0.005696,0.025537,PASS
4096,128,96,0.006016,0.0248,PASS
4096,128,97,0.005952,0.023808,PASS
4096,128,98,0.005824,0.02512,PASS
4096,128,99,0.005504,0.026432,PASS
4096,256,0,0.007552,0.053537,PASS
4096,256,1,0.006688,0.0296,PASS
4096,256,2,0.004352,0.026624,PASS
4096,256,3,0.006144,0.025473,PASS
4096,256,4,0.004128,0.025216,PASS
4096,256,5,0.006048,0.025632,PASS
4096,256,6,0.004416,0.02496,PASS
4096,256,7,0.004576,0.028416,PASS
4096,256,8,0.004704,0.025281,PASS
4096,256,9,0.004384,0.02672,PASS
4096,256,10,0.00464,0.025408,PASS
4096,256,11,0.00624,0.0248,PASS
4096,256,12,0.004256,0.025632,PASS
4096,256,13,0.004416,0.025441,PASS
4096,256,14,0.00432,0.025472,PASS
4096,256,15,0.004352,0.026944,PASS
4096,256,16,0.005632,0.0256,PASS
4096,256,17,0.004416,0.063329,PASS
4096,256,18,0.0056,0.026624,PASS
4096,256,19,0.004384,0.025504,PASS
4096,256,20,0.005536,0.025664,PASS
4096,256,21,0.005504,0.025504,PASS
4096,256,22,0.0056,0.025473,PASS
4096,256,23,0.005696,0.025376,PASS
4096,256,24,0.004416,0.02576,PASS
4096,256,25,0.005696,0.025888,PASS
4096,256,26,0.005568,0.025024,PASS
4096,256,27,0.004416,0.026657,PASS
4096,256,28,0.005728,0.026848,PASS
4096,256,29,0.00576,0.025568,PASS
4096,256,30,0.004352,0.02528,PASS
4096,256,31,0.005504,0.02576,PASS
4096,256,32,0.004416,0.024385,PASS
4096,256,33,0.005632,0.026528,PASS
4096,256,34,0.005792,0.024736,PASS
4096,256,35,0.005696,0.025376,PASS
4096,256,36,0.006048,0.025248,PASS
4096,256,37,0.005664,0.025313,PASS
4096,256,38,0.005632,0.025088,PASS
4096,256,39,0.005856,0.02496,PASS
4096,256,40,0.004608,0.025376,PASS
4096,256,41,0.004448,0.025568,PASS
4096,256,42,0.00464,0.025537,PASS
4096,256,43,0.005824,0.026848,PASS
4096,256,44,0.00592,0.025408,PASS
4096,256,45,0.005664,0.025536,PASS
4096,256,46,0.005632,0.026624,PASS
4096,256,47,0.00576,0.027585,PASS
4096,256,48,0.005952,0.024608,PASS
4096,256,49,0.005664,0.026976,PASS
4096,256,50,0.005728,0.02512,PASS
4096,256,51,0.00592,0.024512,PASS
4096,256,52,0.006048,0.026369,PASS
4096,256,53,0.005568,0.024832,PASS
4096,256,54,0.004704,0.02768,PASS
4096,256,55,0.00576,0.027232,PASS
4096,256,56,0.005984,0.025824,PASS
4096,256,57,0.005792,0.025601,PASS
4096,256,58,0.00576,0.024608,PASS
4096,256,59,0.005664,0.025376,PASS
4096,256,60,0.00592,0.024928,PASS
4096,256,61,0.005856,0.02528,PASS
4096,256,62,0.005664,0.025441,PASS
4096,256,63,0.00576,0.026848,PASS
4096,256,64,0.00592,0.025472,PASS
4096,256,65,0.006176,0.025632,PASS
4096,256,66,0.006048,0.025408,PASS
4096,256,67,0.006016,0.024673,PASS
4096,256,68,0.005696,0.026464,PASS
4096,256,69,0.005664,0.024704,PASS
4096,256,70,0.005824,0.025888,PASS
4096,256,71,0.004448,0.025056,PASS
4096,256,72,0.00656,0.025505,PASS
4096,256,73,0.006048,0.025504,PASS
4096,256,74,0.005824,0.027296,PASS
4096,256,75,0.00608,0.026144,PASS
4096,256,76,0.005792,0.025376,PASS
4096,256,77,0.005664,0.024545,PASS
4096,256,78,0.005856,0.02656,PASS
4096,256,79,0.005664,0.025504,PASS
4096,256,80,0.005856,0.024736,PASS
4096,256,81,0.00448,0.025408,PASS
4096,256,82,0.00576,0.025537,PASS
4096,256,83,0.005664,0.0248,PASS
4096,256,84,0.005856,0.026368,PASS
4096,256,85,0.005536,0.024768,PASS
4096,256,86,0.005856,0.024224,PASS
4096,256,87,0.005632,0.026817,PASS
4096,256,88,0.004384,0.024512,PASS
4096,256,89,0.005696,0.025472,PASS
4096,256,90,0.00576,0.025696,PASS
4096,256,91,0.005728,0.024672,PASS
4096,256,92,0.005888,0.025409,PASS
4096,256,93,0.005664,0.025728,PASS
4096,256,94,0.005824,0.025536,PASS
4096,256,95,0.00592,0.027008,PASS
4096,256,96,0.006016,0.025088,PASS
4096,256,97,0.005664,0.025601,PASS
4096,256,98,0.00592,0.025504,PASS
4096,256,99,0.005568,0.024832,PASS
4096,512,0,0.0072,0.053761,PASS
4096,512,1,0.006592,0.029792,PASS
4096,512,2,0.004288,0.025344,PASS
4096,512,3,0.004256,0.024192,PASS
4096,512,4,0.003744,0.024736,PASS
4096,512,5,0.005504,0.024737,PASS
4096,512,6,0.004224,0.0304,PASS
4096,512,7,0.005664,0.025792,PASS
4096,512,8,0.004224,0.0256,PASS
4096,512,9,0.00576,0.026273,PASS
4096,512,10,0.004224,0.024704,PASS
4096,512,11,0.0056,0.025248,PASS
4096,512,12,0.00432,0.02592,PASS
4096,512,13,0.00384,0.026656,PASS
4096,512,14,0.004128,0.025409,PASS
4096,512,15,0.004352,0.027552,PASS
4096,512,16,0.005824,0.02464,PASS
4096,512,17,0.005696,0.026592,PASS
4096,512,18,0.005568,0.02544,PASS
4096,512,19,0.004256,0.024577,PASS
4096,512,20,0.005536,0.026784,PASS
4096,512,21,0.00432,0.025472,PASS
4096,512,22,0.00416,0.0264,PASS
4096,512,23,0.005696,0.025536,PASS
4096,512,24,0.004256,0.024705,PASS
4096,512,25,0.005664,0.025664,PASS
4096,512,26,0.00432,0.025376,PASS
4096,512,27,0.004352,0.024608,PASS
4096,512,28,0.005632,0.025472,PASS
4096,512,29,0.0056,0.025537,PASS
4096,512,30,0.00432,0.024576,PASS
4096,512,31,0.0056,0.025536,PASS
4096,512,32,0.00576,0.025792,PASS
4096,512,33,0.005504,0.025504,PASS
4096,512,34,0.004288,0.025665,PASS
4096,512,35,0.004384,0.024544,PASS
4096,512,36,0.0056,0.02672,PASS
4096,512,37,0.004416,0.02512,PASS
4096,512,38,0.005504,0.02672,PASS
4096,512,39,0.00384,0.026785,PASS
4096,512,40,0.006144,0.024608,PASS
4096,512,41,0.005792,0.025152,PASS
4096,512,42,0.005536,0.025888,PASS
4096,512,43,0.004352,0.025536,PASS
4096,512,44,0.0056,0.025825,PASS
4096,512,45,0.004352,0.025312,PASS
4096,512,46,0.005536,0.025504,PASS
4096,512,47,0.005568,0.025792,PASS
4096,512,48,0.00576,0.025504,PASS
4096,512,49,0.005632,0.025665,PASS
4096,512,50,0.004352,0.025408,PASS
4096,512,51,0.004448,0.025024,PASS
4096,512,52,0.003744,0.025376,PASS
4096,512,53,0.005504,0.0256,PASS
4096,512,54,0.005696,0.025505,PASS
4096,512,55,0.005632,0.024576,PASS
4096,512,56,0.006048,0.023584,PASS
4096,512,57,0.0056,0.02416,PASS
4096,512,58,0.005632,0.023904,PASS
4096,512,59,0.005536,0.024545,PASS
4096,512,60,0.005536,0.024576,PASS
4096,512,61,0.0056,0.02544,PASS
4096,512,62,0.004128,0.023616,PASS
4096,512,63,0.004448,0.02448,PASS
4096,512,64,0.005856,0.024609,PASS
4096,512,65,0.005856,0.02448,PASS
4096,512,66,0.005664,0.02336,PASS
4096,512,67,0.005632,0.023744,PASS
4096,512,68,0.003808,0.025376,PASS
4096,512,69,0.00432,0.025664,PASS
4096,512,70,0.004384,0.026209,PASS
4096,512,71,0.003776,0.023936,PASS
4096,512,72,0.00432,0.023744,PASS
4096,512,73,0.005728,0.02416,PASS
4096,512,74,0.00624,0.024608,PASS
4096,512,75,0.004256,0.024449,PASS
4096,512,76,0.0056,0.025824,PASS
4096,512,77,0.004352,0.024512,PASS
4096,512,78,0.00432,0.02352,PASS
4096,512,79,0.003744,0.02432,PASS
4096,512,80,0.005696,0.023745,PASS
4096,512,81,0.004288,0.024352,PASS
4096,512,82,0.005824,0.02464,PASS
4096,512,83,0.004384,0.023936,PASS
4096,512,84,0.004416,0.024096,PASS
4096,512,85,0.005536,0.023585,PASS
4096,512,86,0.004384,0.024448,PASS
4096,512,87,0.003744,0.024416,PASS
4096,512,88,0.006144,0.023776,PASS
4096,512,89,0.005664,0.024288,PASS
4096,512,90,0.004384,0.024321,PASS
4096,512,91,0.00432,0.023872,PASS
4096,512,92,0.004288,0.023456,PASS
4096,512,93,0.003776,0.023776,PASS
4096,512,94,0.003968,0.025536,PASS
4096,512,95,0.004416,0.024288,PASS
4096,512,96,0.005664,0.023713,PASS
4096,512,97,0.004256,0.025152,PASS
4096,512,98,0.005728,0.025504,PASS
4096,512,99,0.00432,0.024864,PASS
8192,128,0,0.007776,0.057216,PASS
8192,128,1,0.0048,0.033216,PASS
8192,128,2,0.004352,0.026369,PASS
8192,128,3,0.004384,0.02864,PASS
8192,128,4,0.004288,0.027648,PASS
8192,128,5,0.00608,0.027328,PASS
8192,128,6,0.00432,0.025825,PASS
8192,128,7,0.005792,0.027296,PASS
8192,128,8,0.006016,0.027872,PASS
8192,128,9,0.005536,0.028128,PASS
8192,128,10,0.004416,0.028736,PASS
8192,128,11,0.006304,0.028481,PASS
8192,128,12,0.004448,0.028384,PASS
8192,128,13,0.004352,0.028992,PASS
8192,128,14,0.004192,0.0296,PASS
8192,128,15,0.004192,0.028673,PASS
8192,128,16,0.004384,0.028672,PASS
8192,128,17,0.004448,0.028512,PASS
8192,128,18,0.005504,0.028608,PASS
8192,128,19,0.006304,0.02848,PASS
8192,128,20,0.004256,0.026977,PASS
8192,128,21,0.004416,0.02848,PASS
8192,128,22,0.005952,0.028448,PASS
8192,128,23,0.005472,0.028512,PASS
8192,128,24,0.006112,0.027777,PASS
8192,128,25,0.005632,0.028672,PASS
8192,128,26,0.006176,0.0288,PASS
8192,128,27,0.005728,0.02848,PASS
8192,128,28,0.004288,0.028832,PASS
8192,128,29,0.005472,0.028449,PASS
8192,128,30,0.004384,0.028736,PASS
8192,128,31,0.00432,0.028288,PASS
8192,128,32,0.004352,0.0352,PASS
8192,128,33,0.005664,0.031521,PASS
8192,128,34,0.006272,0.02992,PASS
8192,128,35,0.005568,0.028,PASS
8192,128,36,0.004416,0.028928,PASS
8192,128,37,0.005472,0.028865,PASS
8192,128,38,0.005536,0.028384,PASS
8192,128,39,0.005824,0.026528,PASS
8192,128,40,0.004448,0.027904,PASS
8192,128,41,0.005568,0.0288,PASS
8192,128,42,0.005568,0.029057,PASS
8192,128,43,0.006112,0.026944,PASS
8192,128,44,0.004192,0.02864,PASS
8192,128,45,0.004256,0.028704,PASS
8192,128,46,0.006048,0.028129,PASS
8192,128,47,0.00608,0.02896,PASS
8192,128,48,0.006272,0.028864,PASS
8192,128,49,0.00624,0.0296,PASS
8192,128,50,0.005952,0.028256,PASS
8192,128,51,0.005952,0.027937,PASS
8192,128,52,0.00416,0.027808,PASS
8192,128,53,0.004192,0.028512,PASS
8192,128,54,0.004192,0.028128,PASS
8192,128,55,0.004288,0.029153,PASS
8192,128,56,0.006016,0.028608,PASS
8192,128,57,0.006176,0.028448,PASS
8192,128,58,0.006016,0.028864,PASS
8192,128,59,0.006176,0.028512,PASS
8192,128,60,0.004416,0.029025,PASS
8192,128,61,0.00416,0.028416,PASS
8192,128,62,0.00592,0.028704,PASS
8192,128,63,0.005472,0.02848,PASS
8192,128,64,0.0056,0.028737,PASS
8192,128,65,0.006176,0.028544,PASS
8192,128,66,0.006272,0.028608,PASS
8192,128,67,0.00608,0.029024,PASS
8192,128,68,0.004352,0.02944,PASS
8192,128,69,0.004192,0.028673,PASS
8192,128,70,0.004736,0.029536,PASS
8192,128,71,0.004384,0.028768,PASS
8192,128,72,0.004416,0.028832,PASS
8192,128,73,0.006016,0.029089,PASS
8192,128,74,0.005472,0.028928,PASS
8192,128,75,0.004384,0.029568,PASS
8192,128,76,0.005632,0.027744,PASS
8192,128,77,0.006112,0.029857,PASS
8192,128,78,0.00416,0.028448,PASS
8192,128,79,0.00416,0.029664,PASS
8192,128,80,0.004352,0.0296,PASS
8192,128,81,0.005952,0.028768,PASS
8192,128,82,0.004384,0.029761,PASS
8192,128,83,0.006208,0.029792,PASS
8192,128,84,0.005984,0.028544,PASS
8192,128,85,0.004224,0.029344,PASS
8192,128,86,0.005664,0.028833,PASS
8192,128,87,0.005856,0.029696,PASS
8192,128,88,0.005664,0.02944,PASS
8192,128,89,0.005728,0.028928,PASS
8192,128,90,0.006144,0.02976,PASS
8192,128,91,0.006304,0.028257,PASS
8192,128,92,0.004192,0.02976,PASS
8192,128,93,0.004224,0.02848,PASS
8192,128,94,0.00608,0.028832,PASS
8192,128,95,0.00432,0.028513,PASS
8192,128,96,0.00624,0.02784,PASS
8192,128,97,0.006016,0.028512,PASS
8192,128,98,0.004384,0.029664,PASS
8192,128,99,0.016896,0.028512,PASS
8192,256,0,0.007744,0.062945,PASS
8192,256,1,0.005248,0.032768,PASS
8192,256,2,0.0056,0.030656,PASS
8192,256,3,0.006144,0.029441,PASS
8192,256,4,0.004384,0.02896,PASS
8192,256,5,0.004192,0.02832,PASS
8192,256,6,0.004288,0.027584,PASS
8192,256,7,0.005568,0.029313,PASS
8192,256,8,0.004384,0.029248,PASS
8192,256,9,0.005696,0.028352,PASS
8192,256,10,0.005568,0.028672,PASS
8192,256,11,0.006272,0.029056,PASS
8192,256,12,0.004352,0.028161,PASS
8192,256,13,0.0056,0.02864,PASS
8192,256,14,0.00448,0.02896,PASS
8192,256,15,0.0056,0.029536,PASS
8192,256,16,0.005856,0.028481,PASS
8192,256,17,0.005632,0.02976,PASS
8192,256,18,0.005504,0.028608,PASS
8192,256,19,0.004416,0.028512,PASS
8192,256,20,0.004352,0.028833,PASS
8192,256,21,0.005632,0.028512,PASS
8192,256,22,0.004192,0.02848,PASS
8192,256,23,0.00496,0.028928,PASS
8192,256,24,0.006304,0.036992,PASS
8192,256,25,0.005504,0.031361,PASS
8192,256,26,0.004448,0.02976,PASS
8192,256,27,0.006176,0.029664,PASS
8192,256,28,0.005696,0.029824,PASS
8192,256,29,0.0056,0.028161,PASS
8192,256,30,0.0056,0.03008,PASS
8192,256,31,0.005568,0.028448,PASS
8192,256,32,0.005696,0.028704,PASS
8192,256,33,0.005696,0.027681,PASS
8192,256,34,0.005504,0.028704,PASS
8192,256,35,0.004352,0.028448,PASS
8192,256,36,0.00432,0.028704,PASS
8192,256,37,0.00416,0.028576,PASS
8192,256,38,0.004416,0.028897,PASS
8192,256,39,0.005536,0.028384,PASS
8192,256,40,0.0056,0.027776,PASS
8192,256,41,0.00576,0.027552,PASS
8192,256,42,0.005664,0.028673,PASS
8192,256,43,0.005664,0.02672,PASS
8192,256,44,0.005568,0.028448,PASS
8192,256,45,0.00464,0.028736,PASS
8192,256,46,0.004288,0.028704,PASS
8192,256,47,0.005536,0.028545,PASS
8192,256,48,0.005728,0.028256,PASS
8192,256,49,0.005792,0.02928,PASS
8192,256,50,0.00624,0.028288,PASS
8192,256,51,0.005888,0.029665,PASS
8192,256,52,0.004288,0.0288,PASS
8192,256,53,0.005536,0.028448,PASS
8192,256,54,0.0064,0.029696,PASS
8192,256,55,0.004288,0.027041,PASS
8192,256,56,0.005504,0.029408,PASS
8192,256,57,0.006208,0.02848,PASS
8192,256,58,0.005984,0.030272,PASS
8192,256,59,0.005856,0.030112,PASS
8192,256,60,0.00576,0.031841,PASS
8192,256,61,0.005664,0.02848,PASS
8192,256,62,0.004384,0.028608,PASS
8192,256,63,0.0056,0.029568,PASS
8192,256,64,0.005632,0.028961,PASS
8192,256,65,0.005728,0.028544,PASS
8192,256,66,0.005824,0.028704,PASS
8192,256,67,0.005536,0.02752,PASS
8192,256,68,0.00576,0.029729,PASS
8192,256,69,0.005664,0.029824,PASS
8192,256,70,0.004192,0.028384,PASS
8192,256,71,0.005856,0.029632,PASS
8192,256,72,0.004416,0.028768,PASS
8192,256,73,0.006144,0.030433,PASS
8192,256,74,0.00608,0.02896,PASS
8192,256,75,0.006144,0.028736,PASS
8192,256,76,0.00608,0.0304,PASS
8192,256,77,0.005824,0.028737,PASS
8192,256,78,0.005824,0.028672,PASS
8192,256,79,0.005984,0.029536,PASS
8192,256,80,0.006208,0.028832,PASS
8192,256,81,0.005984,0.028576,PASS
8192,256,82,0.005504,0.028513,PASS
8192,256,83,0.004416,0.027616,PASS
8192,256,84,0.005952,0.027712,PASS
8192,256,85,0.00608,0.028736,PASS
8192,256,86,0.005664,0.028545,PASS
8192,256,87,0.005824,0.02864,PASS
8192,256,88,0.0056,0.0296,PASS
8192,256,89,0.005472,0.028192,PASS
8192,256,90,0.006016,0.029121,PASS
8192,256,91,0.004384,0.029472,PASS
8192,256,92,0.004416,0.02864,PASS
8192,256,93,0.005664,0.03776,PASS
8192,256,94,0.004384,0.028832,PASS
8192,256,95,0.005632,0.029729,PASS
8192,256,96,0.005728,0.0296,PASS
8192,256,97,0.005664,0.028768,PASS
8192,256,98,0.00608,0.02848,PASS
8192,256,99,0.005568,0.028833,PASS
8192,512,0,0.006688,0.056353,PASS
8192,512,1,0.006016,0.031296,PASS
8192,512,2,0.005856,0.029664,PASS
8192,512,3,0.005664,0.028545,PASS
8192,512,4,0.005792,0.029536,PASS
8192,512,5,0.005728,0.031648,PASS
8192,512,6,0.006624,0.029824,PASS
8192,512,7,0.0056,0.029793,PASS
8192,512,8,0.004384,0.031328,PASS
8192,512,9,0.005696,0.030048,PASS
8192,512,10,0.006048,0.02848,PASS
8192,512,11,0.005888,0.028768,PASS
8192,512,12,0.006176,0.029857,PASS
8192,512,13,0.005792,0.026592,PASS
8192,512,14,0.005728,0.027456,PASS
8192,512,15,0.00592,0.027744,PASS
8192,512,16,0.006016,0.027937,PASS
8192,512,17,0.006016,0.027328,PASS
8192,512,18,0.006048,0.030528,PASS
8192,512,19,0.004448,0.028576,PASS
8192,512,20,0.005696,0.028672,PASS
8192,512,21,0.004768,0.027617,PASS
8192,512,22,0.005696,0.028512,PASS
8192,512,23,0.00624,0.029664,PASS
8192,512,24,0.005728,0.02848,PASS
8192,512,25,0.00432,0.028161,PASS
8192,512,26,0.006048,0.02832,PASS
8192,512,27,0.005824,0.027584,PASS
8192,512,28,0.005888,0.027712,PASS
8192,512,29,0.00592,0.027616,PASS
8192,512,30,0.005632,0.031937,PASS
8192,512,31,0.005664,0.028704,PASS
8192,512,32,0.004416,0.028064,PASS
8192,512,33,0.005824,0.029664,PASS
8192,512,34,0.005696,0.029825,PASS
8192,512,35,0.00592,0.02832,PASS
8192,512,36,0.006112,0.028928,PASS
8192,512,37,0.005824,0.028448,PASS
8192,512,38,0.006016,0.029697,PASS
8192,512,39,0.006272,0.028736,PASS
8192,512,40,0.004736,0.028512,PASS
8192,512,41,0.005952,0.028,PASS
8192,512,42,0.006048,0.027712,PASS
8192,512,43,0.006016,0.027681,PASS
8192,512,44,0.006048,0.028,PASS
8192,512,45,0.005536,0.028896,PASS
8192,512,46,0.005728,0.028768,PASS
8192,512,47,0.004512,0.029633,PASS
8192,512,48,0.005824,0.028544,PASS
8192,512,49,0.005824,0.028864,PASS
8192,512,50,0.006048,0.028224,PASS
8192,512,51,0.00592,0.028864,PASS
8192,512,52,0.005792,0.028801,PASS
8192,512,53,0.005536,0.028192,PASS
8192,512,54,0.005824,0.028896,PASS
8192,512,55,0.006016,0.028736,PASS
8192,512,56,0.004384,0.028481,PASS
8192,512,57,0.004352,0.028736,PASS
8192,512,58,0.005792,0.02752,PASS
8192,512,59,0.0056,0.028544,PASS
8192,512,60,0.005792,0.028768,PASS
8192,512,61,0.006112,0.028481,PASS
8192,512,62,0.00464,0.028576,PASS
8192,512,63,0.005856,0.02864,PASS
8192,512,64,0.004192,0.03472,PASS
8192,512,65,0.004416,0.028897,PASS
8192,512,66,0.005824,0.029792,PASS
8192,512,67,0.005696,0.028544,PASS
8192,512,68,0.005568,0.028608,PASS
8192,512,69,0.005664,0.028417,PASS
8192,512,70,0.00576,0.029728,PASS
8192,512,71,0.006016,0.029824,PASS
8192,512,72,0.005856,0.028736,PASS
8192,512,73,0.005792,0.028544,PASS
8192,512,74,0.005632,0.028513,PASS
8192,512,75,0.005984,0.028544,PASS
8192,512,76,0.004384,0.028832,PASS
8192,512,77,0.005888,0.029568,PASS
8192,512,78,0.00448,0.029601,PASS
8192,512,79,0.005824,0.029984,PASS
8192,512,80,0.005728,0.029408,PASS
8192,512,81,0.005728,0.029728,PASS
8192,512,82,0.004256,0.028737,PASS
8192,512,83,0.005664,0.029536,PASS
8192,512,84,0.005696,0.0296,PASS
8192,512,85,0.006144,0.029728,PASS
8192,512,86,0.00608,0.028576,PASS
8192,512,87,0.00592,0.029025,PASS
8192,512,88,0.005536,0.02944,PASS
8192,512,89,0.005568,0.029472,PASS
8192,512,90,0.0056,0.029824,PASS
8192,512,91,0.00592,0.028257,PASS
8192,512,92,0.004384,0.029888,PASS
8192,512,93,0.005728,0.028672,PASS
8192,512,94,0.005696,0.028736,PASS
8192,512,95,0.013472,0.028641,PASS
8192,512,96,0.005568,0.029696,PASS
8192,512,97,0.005856,0.028416,PASS
8192,512,98,0.005824,0.029024,PASS
8192,512,99,0.005696,0.034496,PASS
16384,128,0,0.005376,0.069953,PASS
16384,128,1,0.004608,0.044544,PASS
16384,128,2,0.005792,0.044384,PASS
16384,128,3,0.004416,0.041825,PASS
16384,128,4,0.005984,0.0408,PASS
16384,128,5,0.004384,0.040192,PASS
16384,128,6,0.004416,0.040129,PASS
16384,128,7,0.0056,0.040672,PASS
16384,128,8,0.004224,0.04112,PASS
16384,128,9,0.004512,0.040897,PASS
16384,128,10,0.005792,0.04064,PASS
16384,128,11,0.00448,0.039904,PASS
16384,128,12,0.005792,0.040897,PASS
16384,128,13,0.005792,0.04,PASS
16384,128,14,0.005888,0.041184,PASS
16384,128,15,0.004384,0.040416,PASS
16384,128,16,0.00576,0.040289,PASS
16384,128,17,0.005536,0.040832,PASS
16384,128,18,0.005632,0.040896,PASS
16384,128,19,0.005824,0.040993,PASS
16384,128,20,0.005536,0.039744,PASS
16384,128,21,0.004416,0.041024,PASS
16384,128,22,0.006016,0.040929,PASS
16384,128,23,0.005568,0.040192,PASS
16384,128,24,0.005696,0.039872,PASS
16384,128,25,0.005824,0.033569,PASS
16384,128,26,0.005536,0.040768,PASS
16384,128,27,0.005664,0.04624,PASS
16384,128,28,0.0056,0.040865,PASS
16384,128,29,0.005824,0.039744,PASS
16384,128,30,0.005664,0.040224,PASS
16384,128,31,0.005632,0.040929,PASS
16384,128,32,0.005696,0.039872,PASS
16384,128,33,0.005568,0.040704,PASS
16384,128,34,0.00592,0.040033,PASS
16384,128,35,0.005664,0.032544,PASS
16384,128,36,0.005664,0.040096,PASS
16384,128,37,0.004416,0.039776,PASS
16384,128,38,0.00448,0.039905,PASS
16384,128,39,0.005824,0.033632,PASS
16384,128,40,0.004704,0.039936,PASS
16384,128,41,0.005568,0.040961,PASS
16384,128,42,0.004416,0.041056,PASS
16384,128,43,0.005696,0.032704,PASS
16384,128,44,0.005696,0.041089,PASS
16384,128,45,0.004416,0.040704,PASS
16384,128,46,0.004384,0.040544,PASS
16384,128,47,0.005632,0.040545,PASS
16384,128,48,0.004256,0.04096,PASS
16384,128,49,0.004256,0.039936,PASS
16384,128,50,0.005696,0.04064,PASS
16384,128,51,0.004352,0.040033,PASS
16384,128,52,0.005792,0.040992,PASS
16384,128,53,0.004384,0.040768,PASS
16384,128,54,0.006368,0.040417,PASS
16384,128,55,0.005952,0.040448,PASS
16384,128,56,0.006656,0.041056,PASS
16384,128,57,0.005888,0.040033,PASS
16384,128,58,0.004352,0.0408,PASS
16384,128,59,0.005728,0.03984,PASS
16384,128,60,0.006048,0.040865,PASS
16384,128,61,0.005632,0.041024,PASS
16384,128,62,0.0056,0.040576,PASS
16384,128,63,0.005632,0.040225,PASS
16384,128,64,0.005792,0.039808,PASS
16384,128,65,0.00592,0.040896,PASS
16384,128,66,0.005984,0.039905,PASS
16384,128,67,0.005952,0.04096,PASS
16384,128,68,0.005952,0.039968,PASS
16384,128,69,0.006144,0.040929,PASS
16384,128,70,0.005728,0.041152,PASS
16384,128,71,0.005632,0.041216,PASS
16384,128,72,0.005568,0.040512,PASS
16384,128,73,0.005696,0.041121,PASS
16384,128,74,0.005696,0.04096,PASS
16384,128,75,0.0056,0.039616,PASS
16384,128,76,0.005984,0.041505,PASS
16384,128,77,0.005888,0.041184,PASS
16384,128,78,0.005536,0.031328,PASS
16384,128,79,0.006112,0.038785,PASS
16384,128,80,0.004416,0.038784,PASS
16384,128,81,0.006016,0.031904,PASS
16384,128,82,0.006176,0.039712,PASS
16384,128,83,0.006016,0.039073,PASS
16384,128,84,0.005568,0.038752,PASS
16384,128,85,0.005824,0.038752,PASS
16384,128,86,0.005696,0.038913,PASS
16384,128,87,0.005824,0.038912,PASS
16384,128,88,0.006048,0.038912,PASS
16384,128,89,0.00432,0.039009,PASS
16384,128,90,0.005984,0.04016,PASS
16384,128,91,0.005856,0.038368,PASS
16384,128,92,0.00576,0.038881,PASS
16384,128,93,0.00576,0.039008,PASS
16384,128,94,0.005888,0.031136,PASS
16384,128,95,0.005984,0.03952,PASS
16384,128,96,0.006048,0.038817,PASS
16384,128,97,0.005984,0.038752,PASS
16384,128,98,0.00608,0.039136,PASS
16384,128,99,0.005568,0.039777,PASS
16384,256,0,0.006048,0.067649,PASS
16384,256,1,0.006656,0.035808,PASS
16384,256,2,0.005504,0.041536,PASS
16384,256,3,0.004416,0.033537,PASS
16384,256,4,0.005696,0.040576,PASS
16384,256,5,0.005632,0.041248,PASS
16384,256,6,0.005664,0.041025,PASS
16384,256,7,0.005856,0.040544,PASS
16384,256,8,0.004352,0.033696,PASS
16384,256,9,0.00576,0.04112,PASS
16384,256,10,0.00576,0.042017,PASS
16384,256,11,0.004416,0.040864,PASS
16384,256,12,0.005856,0.040416,PASS
16384,256,13,0.005888,0.041377,PASS
16384,256,14,0.005824,0.0408,PASS
16384,256,15,0.005856,0.04624,PASS
16384,256,16,0.005952,0.042785,PASS
16384,256,17,0.005856,0.041184,PASS
16384,256,18,0.005504,0.040864,PASS
16384,256,19,0.005568,0.041089,PASS
16384,256,20,0.004384,0.041568,PASS
16384,256,21,0.0056,0.041056,PASS
16384,256,22,0.004448,0.040865,PASS
16384,256,23,0.005984,0.039808,PASS
16384,256,24,0.005664,0.033792,PASS
16384,256,25,0.005632,0.034881,PASS
16384,256,26,0.005856,0.042016,PASS
16384,256,27,0.004352,0.032768,PASS
16384,256,28,0.005984,0.0336,PASS
