n,block_size,iteration,kernel_ms,total_ms,correct
4096,128,60,0.006144,0.024481,PASS
4096,128,61,0.005984,0.023264,PASS
4096,128,62,0.005824,0.02384,PASS
4096,128,63,0.00432,0.024448,PASS
4096,128,64,0.006112,0.023584,PASS
4096,128,65,0.004352,0.024448,PASS
4096,128,66,0.004288,0.024737,PASS
4096,128,67,0.006016,0.02448,PASS
4096,128,68,0.00624,0.024448,PASS
4096,128,69,0.005888,0.02464,PASS
4096,128,70,0.005504,0.024192,PASS
4096,128,71,0.00432,0.033505,PASS
4096,128,72,0.004128,0.024992,PASS
4096,128,73,0.004192,0.025568,PASS
4096,128,74,0.00416,0.024288,PASS
4096,128,75,0.00592,0.024,PASS
4096,128,76,0.005952,0.024193,PASS
4096,128,77,0.005824,0.023712,PASS
4096,128,78,0.006016,0.024544,PASS
4096,128,79,0.006048,0.02352,PASS
4096,128,80,0.004224,0.023712,PASS
4096,128,81,0.00592,0.026273,PASS
4096,128,82,0.004288,0.023808,PASS
4096,128,83,0.005952,0.025568,PASS
4096,128,84,0.00592,0.024448,PASS
4096,128,85,0.00576,0.024544,PASS
4096,128,86,0.006016,0.025633,PASS
4096,128,87,0.006176,0.024352,PASS
4096,128,88,0.004448,0.024576,PASS
4096,128,89,0.006048,0.025696,PASS
4096,128,90,0.004704,0.02464,PASS
4096,128,91,0.004192,0.024833,PASS
4096,128,92,0.006112,0.02416,PASS
4096,128,93,0.005984,0.024576,PASS
4096,128,94,0.005984,0.024448,PASS
4096,128,95,0.006112,0.023392,PASS
4096,128,96,0.004288,0.024705,PASS
4096,128,97,0.006016,0.026656,PASS
4096,128,98,0.00416,0.024256,PASS
4096,128,99,0.00416,0.024,PASS
4096,256,0,0.006976,0.041633,PASS
4096,256,1,0.00592,0.025792,PASS
4096,256,2,0.006048,0.026464,PASS
4096,256,3,0.005888,0.030304,PASS
4096,256,4,0.006272,0.024704,PASS
4096,256,5,0.005632,0.023361,PASS
4096,256,6,0.005888,0.023584,PASS
4096,256,7,0.006144,0.02576,PASS
4096,256,8,0.004416,0.024224,PASS
4096,256,9,0.004128,0.02464,PASS
4096,256,10,0.004128,0.023777,PASS
4096,256,11,0.005504,0.02336,PASS
4096,256,12,0.006144,0.023328,PASS
4096,256,13,0.00624,0.023808,PASS
4096,256,14,0.004416,0.02448,PASS
4096,256,15,0.006112,0.023457,PASS
4096,256,16,0.004352,0.025664,PASS
4096,256,17,0.004448,0.024576,PASS
4096,256,18,0.006048,0.023392,PASS
4096,256,19,0.006048,0.025696,PASS
4096,256,20,0.004864,0.024513,PASS
4096,256,21,0.005472,0.023616,PASS
4096,256,22,0.004832,0.024448,PASS
4096,256,23,0.006144,0.02336,PASS
4096,256,24,0.005536,0.023872,PASS
4096,256,25,0.006368,0.024576,PASS
4096,256,26,0.004512,0.024289,PASS
4096,256,27,0.005984,0.02448,PASS
4096,256,28,0.00592,0.026784,PASS
4096,256,29,0.006208,0.024224,PASS
4096,256,30,0.005824,0.023936,PASS
4096,256,31,0.004608,0.024225,PASS
4096,256,32,0.005568,0.024768,PASS
4096,256,33,0.005984,0.02432,PASS
4096,256,34,0.005824,0.023872,PASS
4096,256,35,0.005888,0.024544,PASS
4096,256,36,0.00608,0.024033,PASS
4096,256,37,0.006272,0.023872,PASS
4096,256,38,0.005856,0.025344,PASS
4096,256,39,0.005984,0.02352,PASS
4096,256,40,0.005984,0.025856,PASS
4096,256,41,0.005984,0.024513,PASS
4096,256,42,0.005664,0.023616,PASS
4096,256,43,0.006208,0.024288,PASS
4096,256,44,0.00624,0.027232,PASS
4096,256,45,0.006528,0.023744,PASS
4096,256,46,0.004736,0.023617,PASS
4096,256,47,0.006144,0.02384,PASS
4096,256,48,0.004224,0.025504,PASS
4096,256,49,0.005888,0.024352,PASS
4096,256,50,0.00432,0.02464,PASS
4096,256,51,0.004384,0.025408,PASS
4096,256,52,0.00624,0.023937,PASS
4096,256,53,0.006272,0.023616,PASS
4096,256,54,0.00576,0.024064,PASS
4096,256,55,0.006048,0.023712,PASS
4096,256,56,0.006048,0.025312,PASS
4096,256,57,0.004128,0.024705,PASS
4096,256,58,0.004224,0.024736,PASS
4096,256,59,0.005984,0.024352,PASS
4096,256,60,0.006208,0.02336,PASS
4096,256,61,0.004896,0.024032,PASS
4096,256,62,0.005696,0.026145,PASS
4096,256,63,0.004768,0.025632,PASS
4096,256,64,0.005664,0.023808,PASS
4096,256,65,0.0048,0.024288,PASS
4096,256,66,0.005792,0.02544,PASS
4096,256,67,0.004352,0.023329,PASS
4096,256,68,0.004512,0.023648,PASS
4096,256,69,0.006688,0.025824,PASS
4096,256,70,0.004448,0.025408,PASS
4096,256,71,0.005696,0.0256,PASS
4096,256,72,0.004608,0.025441,PASS
4096,256,73,0.004704,0.025568,PASS
4096,256,74,0.005856,0.024864,PASS
4096,256,75,0.004416,0.024384,PASS
4096,256,76,0.006176,0.024576,PASS
4096,256,77,0.005856,0.023297,PASS
4096,256,78,0.005888,0.02352,PASS
4096,256,79,0.0064,0.023904,PASS
4096,256,80,0.005824,0.026464,PASS
4096,256,81,0.005952,0.024608,PASS
4096,256,82,0.005856,0.024192,PASS
4096,256,83,0.00496,0.023649,PASS
4096,256,84,0.004416,0.025632,PASS
4096,256,85,0.005952,0.030048,PASS
4096,256,86,0.004288,0.025184,PASS
4096,256,87,0.005984,0.025665,PASS
4096,256,88,0.005632,0.024448,PASS
4096,256,89,0.005728,0.026624,PASS
4096,256,90,0.005536,0.024448,PASS
4096,256,91,0.005984,0.025888,PASS
4096,256,92,0.006016,0.024161,PASS
4096,256,93,0.005952,0.025248,PASS
4096,256,94,0.006048,0.026048,PASS
4096,256,95,0.00608,0.02528,PASS
4096,256,96,0.004576,0.025632,PASS
4096,256,97,0.005728,0.023104,PASS
4096,256,98,0.004544,0.024289,PASS
4096,256,99,0.00576,0.022944,PASS
4096,512,0,0.00704,0.044512,PASS
4096,512,1,0.003776,0.023904,PASS
4096,512,2,0.003936,0.026369,PASS
4096,512,3,0.004032,0.026336,PASS
4096,512,4,0.004256,0.024192,PASS
4096,512,5,0.0056,0.023616,PASS
4096,512,6,0.005888,0.024832,PASS
4096,512,7,0.006144,0.023713,PASS
4096,512,8,0.004928,0.024384,PASS
4096,512,9,0.004128,0.02768,PASS
4096,512,10,0.004096,0.0264,PASS
4096,512,11,0.003744,0.025728,PASS
4096,512,12,0.006112,0.024193,PASS
4096,512,13,0.005984,0.023616,PASS
4096,512,14,0.005856,0.02448,PASS
4096,512,15,0.006496,0.02368,PASS
4096,512,16,0.003936,0.023456,PASS
4096,512,17,0.00448,0.026592,PASS
4096,512,18,0.004032,0.024641,PASS
4096,512,19,0.003776,0.02432,PASS
4096,512,20,0.006016,0.023744,PASS
4096,512,21,0.006656,0.024512,PASS
4096,512,22,0.006144,0.024416,PASS
4096,512,23,0.006144,0.024417,PASS
4096,512,24,0.005696,0.026848,PASS
4096,512,25,0.00432,0.02464,PASS
4096,512,26,0.003904,0.026528,PASS
4096,512,27,0.004128,0.025536,PASS
4096,512,28,0.006208,0.024577,PASS
4096,512,29,0.005984,0.024224,PASS
4096,512,30,0.006432,0.023872,PASS
4096,512,31,0.006112,0.024416,PASS
4096,512,32,0.004096,0.024512,PASS
4096,512,33,0.004544,0.024705,PASS
4096,512,34,0.004128,0.026272,PASS
4096,512,35,0.004288,0.023648,PASS
4096,512,36,0.00448,0.02352,PASS
4096,512,37,0.005696,0.029344,PASS
4096,512,38,0.005888,0.024833,PASS
4096,512,39,0.005728,0.023584,PASS
4096,512,40,0.004576,0.023168,PASS
4096,512,41,0.004,0.025952,PASS
4096,512,42,0.00416,0.024352,PASS
4096,512,43,0.00384,0.023904,PASS
4096,512,44,0.006048,0.025345,PASS
4096,512,45,0.005536,0.023744,PASS
4096,512,46,0.005056,0.025472,PASS
4096,512,47,0.00768,0.024576,PASS
4096,512,48,0.004416,0.025344,PASS
4096,512,49,0.004448,0.026721,PASS
4096,512,50,0.00432,0.024608,PASS
4096,512,51,0.004448,0.023456,PASS
4096,512,52,0.004896,0.023552,PASS
4096,512,53,0.006048,0.02352,PASS
4096,512,54,0.004832,0.024161,PASS
4096,512,55,0.00592,0.025696,PASS
4096,512,56,0.006144,0.025824,PASS
4096,512,57,0.004128,0.024544,PASS
4096,512,58,0.005664,0.024448,PASS
4096,512,59,0.003936,0.025601,PASS
4096,512,60,0.006208,0.024576,PASS
4096,512,61,0.00592,0.024576,PASS
4096,512,62,0.004928,0.02448,PASS
4096,512,63,0.005856,0.024256,PASS
4096,512,64,0.00432,0.025857,PASS
4096,512,65,0.006112,0.024672,PASS
4096,512,66,0.005696,0.024576,PASS
4096,512,67,0.005472,0.02608,PASS
4096,512,68,0.004992,0.023744,PASS
4096,512,69,0.007232,0.025697,PASS
4096,512,70,0.004832,0.023552,PASS
4096,512,71,0.006016,0.024384,PASS
4096,512,72,0.005952,0.025792,PASS
4096,512,73,0.005696,0.025568,PASS
4096,512,74,0.00464,0.026529,PASS
4096,512,75,0.003744,0.02448,PASS
4096,512,76,0.006656,0.024768,PASS
4096,512,77,0.007648,0.024992,PASS
4096,512,78,0.005824,0.02416,PASS
4096,512,79,0.00576,0.024321,PASS
4096,512,80,0.003936,0.025408,PASS
4096,512,81,0.006048,0.025856,PASS
4096,512,82,0.004608,0.024384,PASS
4096,512,83,0.006976,0.02544,PASS
4096,512,84,0.00496,0.023649,PASS
4096,512,85,0.005824,0.023904,PASS
4096,512,86,0.005056,0.024032,PASS
4096,512,87,0.005568,0.023808,PASS
4096,512,88,0.004704,0.026368,PASS
4096,512,89,0.003872,0.024544,PASS
4096,512,90,0.003744,0.025729,PASS
4096,512,91,0.00496,0.025568,PASS
4096,512,92,0.006304,0.02448,PASS
4096,512,93,0.005664,0.024704,PASS
4096,512,94,0.007008,0.024512,PASS
4096,512,95,0.005824,0.024417,PASS
4096,512,96,0.004256,0.024416,PASS
4096,512,97,0.003776,0.024832,PASS
4096,512,98,0.003904,0.024224,PASS
4096,512,99,0.005568,0.02592,PASS
8192,128,0,0.005824,0.04704,PASS
8192,128,1,0.00608,0.030369,PASS
8192,128,2,0.004224,0.028416,PASS
8192,128,3,0.004192,0.02768,PASS
8192,128,4,0.006208,0.027456,PASS
8192,128,5,0.006272,0.028704,PASS
8192,128,6,0.006048,0.027585,PASS
8192,128,7,0.00592,0.027584,PASS
8192,128,8,0.005984,0.027744,PASS
8192,128,9,0.004384,0.02752,PASS
8192,128,10,0.004256,0.028769,PASS
8192,128,11,0.004192,0.027488,PASS
8192,128,12,0.006432,0.027136,PASS
8192,128,13,0.00464,0.02816,PASS
8192,128,14,0.005824,0.036705,PASS
8192,128,15,0.006304,0.027808,PASS
8192,128,16,0.004256,0.028608,PASS
8192,128,17,0.004608,0.028512,PASS
8192,128,18,0.004352,0.02864,PASS
8192,128,19,0.006272,0.028801,PASS
8192,128,20,0.004352,0.027552,PASS
8192,128,21,0.00624,0.027712,PASS
8192,128,22,0.00672,0.027456,PASS
8192,128,23,0.006496,0.027648,PASS
8192,128,24,0.006176,0.027777,PASS
8192,128,25,0.004992,0.027584,PASS
8192,128,26,0.006208,0.027488,PASS
8192,128,27,0.00416,0.027136,PASS
8192,128,28,0.006784,0.028097,PASS
8192,128,29,0.004384,0.02768,PASS
8192,128,30,0.005952,0.02768,PASS
8192,128,31,0.006208,0.027616,PASS
8192,128,32,0.005824,0.027488,PASS
8192,128,33,0.00464,0.027649,PASS
8192,128,34,0.00448,0.028768,PASS
8192,128,35,0.004352,0.027232,PASS
8192,128,36,0.004384,0.027776,PASS
8192,128,37,0.006208,0.027649,PASS
8192,128,38,0.006464,0.026592,PASS
8192,128,39,0.006176,0.027488,PASS
8192,128,40,0.007712,0.027808,PASS
8192,128,41,0.004416,0.028736,PASS
8192,128,42,0.004736,0.027681,PASS
8192,128,43,0.006496,0.027168,PASS
8192,128,44,0.006752,0.02784,PASS
8192,128,45,0.006624,0.0288,PASS
8192,128,46,0.004832,0.027713,PASS
8192,128,47,0.005888,0.027552,PASS
8192,128,48,0.006048,0.027616,PASS
8192,128,49,0.005792,0.028736,PASS
8192,128,50,0.006496,0.032576,PASS
8192,128,51,0.004128,0.028353,PASS
8192,128,52,0.006688,0.027936,PASS
8192,128,53,0.006208,0.02752,PASS
8192,128,54,0.006464,0.028352,PASS
8192,128,55,0.006144,0.027713,PASS
8192,128,56,0.006176,0.027904,PASS
8192,128,57,0.004416,0.02848,PASS
8192,128,58,0.004384,0.027488,PASS
8192,128,59,0.00432,0.026656,PASS
8192,128,60,0.006176,0.027681,PASS
8192,128,61,0.004384,0.027488,PASS
8192,128,62,0.005952,0.027616,PASS
8192,128,63,0.005728,0.027584,PASS
8192,128,64,0.004448,0.027648,PASS
8192,128,65,0.004736,0.027649,PASS
8192,128,66,0.00432,0.027392,PASS
8192,128,67,0.005824,0.028,PASS
8192,128,68,0.005728,0.02736,PASS
8192,128,69,0.006656,0.027649,PASS
8192,128,70,0.006464,0.027808,PASS
8192,128,71,0.004352,0.027488,PASS
8192,128,72,0.004608,0.027552,PASS
8192,128,73,0.004576,0.027488,PASS
8192,128,74,0.004512,0.027457,PASS
8192,128,75,0.006336,0.027744,PASS
8192,128,76,0.006656,0.028928,PASS
8192,128,77,0.006496,0.028768,PASS
8192,128,78,0.004992,0.027329,PASS
8192,128,79,0.006624,0.02768,PASS
8192,128,80,0.004448,0.027584,PASS
8192,128,81,0.004672,0.027712,PASS
8192,128,82,0.00448,0.027232,PASS
8192,128,83,0.005984,0.027777,PASS
8192,128,84,0.006272,0.02672,PASS
8192,128,85,0.004384,0.02768,PASS
8192,128,86,0.006048,0.054144,PASS
8192,128,87,0.006176,0.028801,PASS
8192,128,88,0.0064,0.02752,PASS
8192,128,89,0.006784,0.027456,PASS
8192,128,90,0.00432,0.027648,PASS
8192,128,91,0.00416,0.027681,PASS
8192,128,92,0.00432,0.027648,PASS
8192,128,93,0.006592,0.027552,PASS
8192,128,94,0.006304,0.02784,PASS
8192,128,95,0.004704,0.02752,PASS
8192,128,96,0.004288,0.027553,PASS
8192,128,97,0.004672,0.027552,PASS
8192,128,98,0.005856,0.027648,PASS
8192,128,99,0.006656,0.027552,PASS
8192,256,0,0.006848,0.045472,PASS
8192,256,1,0.00592,0.030176,PASS
8192,256,2,0.00464,0.028608,PASS
8192,256,3,0.004288,0.027617,PASS
8192,256,4,0.005568,0.026528,PASS
8192,256,5,0.006272,0.0288,PASS
8192,256,6,0.006528,0.028512,PASS
8192,256,7,0.006528,0.028609,PASS
8192,256,8,0.00464,0.027776,PASS
8192,256,9,0.006112,0.028384,PASS
8192,256,10,0.005504,0.028608,PASS
8192,256,11,0.004384,0.028672,PASS
8192,256,12,0.004352,0.027681,PASS
8192,256,13,0.00672,0.027552,PASS
8192,256,14,0.0064,0.028576,PASS
8192,256,15,0.004448,0.028672,PASS
8192,256,16,0.004384,0.027809,PASS
8192,256,17,0.004224,0.027328,PASS
8192,256,18,0.004192,0.027808,PASS
8192,256,19,0.004736,0.028736,PASS
8192,256,20,0.005536,0.02544,PASS
8192,256,21,0.00624,0.027521,PASS
8192,256,22,0.004672,0.027584,PASS
8192,256,23,0.004608,0.02752,PASS
8192,256,24,0.004832,0.02896,PASS
8192,256,25,0.00464,0.027552,PASS
8192,256,26,0.004672,0.028545,PASS
8192,256,27,0.004288,0.027648,PASS
8192,256,28,0.004832,0.027776,PASS
8192,256,29,0.004576,0.028416,PASS
8192,256,30,0.006528,0.031297,PASS
8192,256,31,0.005856,0.02816,PASS
8192,256,32,0.004736,0.028544,PASS
8192,256,33,0.00464,0.028704,PASS
8192,256,34,0.00432,0.027521,PASS
8192,256,35,0.004288,0.027776,PASS
8192,256,36,0.004864,0.024768,PASS
8192,256,37,0.006016,0.026496,PASS
8192,256,38,0.00656,0.026688,PASS
8192,256,39,0.00624,0.026625,PASS
8192,256,40,0.004768,0.026432,PASS
8192,256,41,0.004416,0.027008,PASS
8192,256,42,0.004256,0.025312,PASS
8192,256,43,0.004448,0.026592,PASS
8192,256,44,0.006208,0.026497,PASS
8192,256,45,0.006304,0.026432,PASS
8192,256,46,0.006176,0.026848,PASS
8192,256,47,0.004384,0.026336,PASS
8192,256,48,0.006592,0.02864,PASS
8192,256,49,0.004352,0.026561,PASS
8192,256,50,0.004288,0.02672,PASS
8192,256,51,0.004704,0.025664,PASS
8192,256,52,0.00624,0.026368,PASS
8192,256,53,0.005152,0.026688,PASS
8192,256,54,0.005536,0.027745,PASS
8192,256,55,0.00608,0.0264,PASS
8192,256,56,0.0048,0.026848,PASS
8192,256,57,0.006112,0.026432,PASS
8192,256,58,0.00608,0.026529,PASS
8192,256,59,0.005984,0.026464,PASS
8192,256,60,0.004384,0.026816,PASS
8192,256,61,0.005536,0.026624,PASS
8192,256,62,0.006048,0.0264,PASS
8192,256,63,0.005568,0.024769,PASS
8192,256,64,0.004352,0.026528,PASS
8192,256,65,0.004448,0.026528,PASS
8192,256,66,0.005472,0.026784,PASS
8192,256,67,0.004288,0.025376,PASS
8192,256,68,0.004608,0.031777,PASS
8192,256,69,0.004384,0.024512,PASS
8192,256,70,0.004416,0.0264,PASS
8192,256,71,0.0048,0.026848,PASS
8192,256,72,0.006144,0.02672,PASS
8192,256,73,0.00432,0.026497,PASS
8192,256,74,0.00432,0.026432,PASS
8192,256,75,0.00608,0.026464,PASS
8192,256,76,0.004352,0.026624,PASS
8192,256,77,0.006208,0.026624,PASS
8192,256,78,0.00624,0.027489,PASS
8192,256,79,0.004544,0.02736,PASS
8192,256,80,0.004416,0.027712,PASS
8192,256,81,0.004544,0.027488,PASS
8192,256,82,0.004576,0.027713,PASS
8192,256,83,0.006048,0.025824,PASS
8192,256,84,0.006112,0.02736,PASS
8192,256,85,0.004352,0.027744,PASS
8192,256,86,0.00512,0.027616,PASS
8192,256,87,0.006368,0.027617,PASS
8192,256,88,0.0056,0.027456,PASS
8192,256,89,0.004384,0.027552,PASS
8192,256,90,0.004256,0.02784,PASS
8192,256,91,0.006112,0.02752,PASS
8192,256,92,0.004384,0.026625,PASS
8192,256,93,0.006208,0.027488,PASS
8192,256,94,0.00608,0.027584,PASS
8192,256,95,0.004896,0.027584,PASS
8192,256,96,0.0048,0.026721,PASS
8192,256,97,0.005984,0.027584,PASS
8192,256,98,0.005536,0.027712,PASS
8192,256,99,0.005568,0.026688,PASS
8192,512,0,0.007232,0.04912,PASS
8192,512,1,0.005888,0.029953,PASS
8192,512,2,0.005472,0.02944,PASS
8192,512,3,0.004192,0.027616,PASS
8192,512,4,0.004384,0.027648,PASS
8192,512,5,0.006208,0.028544,PASS
8192,512,6,0.004384,0.027649,PASS
8192,512,7,0.005792,0.028512,PASS
8192,512,8,0.004224,0.02784,PASS
8192,512,9,0.004384,0.028512,PASS
8192,512,10,0.004192,0.027552,PASS
8192,512,11,0.004256,0.033057,PASS
8192,512,12,0.005728,0.02832,PASS
8192,512,13,0.004352,0.027584,PASS
8192,512,14,0.00432,0.028,PASS
8192,512,15,0.00432,0.028449,PASS
8192,512,16,0.0056,0.02864,PASS
8192,512,17,0.004192,0.028192,PASS
8192,512,18,0.005568,0.0256,PASS
8192,512,19,0.005472,0.026304,PASS
8192,512,20,0.005856,0.028257,PASS
8192,512,21,0.00624,0.027616,PASS
8192,512,22,0.00432,0.027776,PASS
8192,512,23,0.005952,0.028512,PASS
8192,512,24,0.004384,0.027585,PASS
8192,512,25,0.00432,0.02752,PASS
8192,512,26,0.004896,0.028736,PASS
8192,512,27,0.004384,0.028704,PASS
8192,512,28,0.005888,0.02688,PASS
8192,512,29,0.00448,0.026529,PASS
8192,512,30,0.004352,0.026624,PASS
8192,512,31,0.004352,0.02752,PASS
8192,512,32,0.005504,0.025632,PASS
8192,512,33,0.00432,0.028449,PASS
8192,512,34,0.005888,0.026016,PASS
8192,512,35,0.004288,0.0264,PASS
8192,512,36,0.006272,0.027648,PASS
8192,512,37,0.005792,0.027424,PASS
8192,512,38,0.006048,0.026625,PASS
8192,512,39,0.005728,0.026336,PASS
8192,512,40,0.004352,0.027072,PASS
8192,512,41,0.005504,0.026368,PASS
8192,512,42,0.004384,0.026688,PASS
8192,512,43,0.004352,0.025697,PASS
8192,512,44,0.004384,0.026368,PASS
8192,512,45,0.0056,0.025728,PASS
8192,512,46,0.0056,0.026624,PASS
8192,512,47,0.005696,0.032032,PASS
8192,512,48,0.005568,0.026081,PASS
8192,512,49,0.005472,0.026816,PASS
8192,512,50,0.004192,0.025504,PASS
8192,512,51,0.004256,0.026304,PASS
8192,512,52,0.004512,0.026753,PASS
8192,512,53,0.004448,0.026592,PASS
8192,512,54,0.004384,0.026496,PASS
8192,512,55,0.004416,0.026656,PASS
8192,512,56,0.005792,0.02656,PASS
8192,512,57,0.00416,0.028225,PASS
8192,512,58,0.004448,0.027232,PASS
8192,512,59,0.004288,0.026496,PASS
8192,512,60,0.005664,0.027648,PASS
8192,512,61,0.006144,0.027904,PASS
8192,512,62,0.005472,0.027489,PASS
8192,512,63,0.005632,0.027776,PASS
8192,512,64,0.005632,0.026048,PASS
8192,512,65,0.005504,0.026592,PASS
8192,512,66,0.004352,0.026785,PASS
8192,512,67,0.00432,0.025664,PASS
8192,512,68,0.004384,0.027328,PASS
8192,512,69,0.004352,0.0272,PASS
8192,512,70,0.005984,0.027744,PASS
8192,512,71,0.006208,0.027489,PASS
8192,512,72,0.004576,0.028768,PASS
8192,512,73,0.004384,0.026976,PASS
8192,512,74,0.004288,0.026752,PASS
8192,512,75,0.004352,0.026528,PASS
8192,512,76,0.005632,0.027393,PASS
8192,512,77,0.004416,0.026848,PASS
8192,512,78,0.006208,0.026464,PASS
8192,512,79,0.005504,0.026688,PASS
8192,512,80,0.005504,0.026656,PASS
8192,512,81,0.005888,0.026337,PASS
8192,512,82,0.005696,0.02656,PASS
8192,512,83,0.004384,0.026816,PASS
8192,512,84,0.005792,0.037248,PASS
8192,512,85,0.00576,0.026241,PASS
8192,512,86,0.00432,0.026656,PASS
8192,512,87,0.00432,0.026368,PASS
8192,512,88,0.00656,0.024832,PASS
8192,512,89,0.005888,0.0272,PASS
8192,512,90,0.004288,0.026785,PASS
8192,512,91,0.005824,0.027008,PASS
8192,512,92,0.006176,0.02704,PASS
8192,512,93,0.005664,0.026752,PASS
8192,512,94,0.006496,0.026656,PASS
8192,512,95,0.005856,0.025601,PASS
8192,512,96,0.005632,0.02656,PASS
8192,512,97,0.006496,0.026592,PASS
8192,512,98,0.004288,0.026368,PASS
8192,512,99,0.005952,0.026881,PASS
16384,128,0,0.006304,0.052801,PASS
16384,128,1,0.005536,0.032608,PASS
16384,128,2,0.00576,0.038816,PASS
16384,128,3,0.004768,0.039616,PASS
16384,128,4,0.00624,0.040033,PASS
16384,128,5,0.006304,0.039264,PASS
16384,128,6,0.005664,0.040192,PASS
16384,128,7,0.004384,0.038849,PASS
16384,128,8,0.005536,0.040128,PASS
16384,128,9,0.004448,0.039488,PASS
16384,128,10,0.004864,0.040225,PASS
16384,128,11,0.005632,0.039808,PASS
16384,128,12,0.005504,0.039072,PASS
16384,128,13,0.005152,0.032288,PASS
16384,128,14,0.006208,0.039169,PASS
16384,128,15,0.005984,0.048736,PASS
16384,128,16,0.006496,0.041185,PASS
16384,128,17,0.005632,0.04112,PASS
16384,128,18,0.006016,0.03968,PASS
16384,128,19,0.004352,0.031392,PASS
16384,128,20,0.006112,0.032129,PASS
16384,128,21,0.006272,0.039904,PASS
16384,128,22,0.006368,0.039904,PASS
16384,128,23,0.004448,0.039905,PASS
16384,128,24,0.004832,0.039712,PASS
16384,128,25,0.005792,0.031584,PASS
16384,128,26,0.004288,0.040192,PASS
16384,128,27,0.005568,0.038881,PASS
16384,128,28,0.006272,0.03984,PASS
16384,128,29,0.006592,0.040032,PASS
16384,128,30,0.006208,0.031617,PASS
16384,128,31,0.004672,0.038752,PASS
16384,128,32,0.006272,0.0392,PASS
16384,128,33,0.005696,0.039969,PASS
16384,128,34,0.005888,0.03856,PASS
16384,128,35,0.006112,0.03984,PASS
16384,128,36,0.005536,0.031904,PASS
16384,128,37,0.006464,0.038913,PASS
16384,128,38,0.006336,0.040032,PASS
16384,128,39,0.005792,0.0392,PASS
16384,128,40,0.006528,0.039265,PASS
16384,128,41,0.005824,0.040288,PASS
16384,128,42,0.004256,0.040544,PASS
16384,128,43,0.006016,0.040001,PASS
16384,128,44,0.004416,0.040352,PASS
16384,128,45,0.004448,0.039456,PASS
16384,128,46,0.004416,0.038913,PASS
16384,128,47,0.006688,0.03936,PASS
16384,128,48,0.006304,0.037952,PASS
16384,128,49,0.006944,0.03072,PASS
16384,128,50,0.004864,0.037345,PASS
16384,128,51,0.004192,0.037856,PASS
16384,128,52,0.006368,0.03792,PASS
16384,128,53,0.006336,0.037857,PASS
16384,128,54,0.006432,0.037952,PASS
16384,128,55,0.006496,0.037824,PASS
16384,128,56,0.006336,0.037985,PASS
16384,128,57,0.006016,0.037728,PASS
16384,128,58,0.004832,0.03792,PASS
16384,128,59,0.006336,0.037728,PASS
16384,128,60,0.006048,0.037953,PASS
16384,128,61,0.00592,0.037952,PASS
16384,128,62,0.005728,0.038976,PASS
16384,128,63,0.006592,0.029345,PASS
16384,128,64,0.005632,0.038048,PASS
16384,128,65,0.004736,0.037696,PASS
16384,128,66,0.005728,0.037888,PASS
16384,128,67,0.004224,0.037953,PASS
16384,128,68,0.004416,0.033184,PASS
16384,128,69,0.004704,0.03008,PASS
16384,128,70,0.006176,0.029696,PASS
16384,128,71,0.005632,0.037889,PASS
16384,128,72,0.006624,0.037952,PASS
16384,128,73,0.004352,0.030784,PASS
16384,128,74,0.00464,0.037793,PASS
16384,128,75,0.005536,0.031328,PASS
16384,128,76,0.005536,0.039776,PASS
16384,128,77,0.004416,0.038528,PASS
16384,128,78,0.004896,0.037601,PASS
16384,128,79,0.005728,0.037856,PASS
16384,128,80,0.005984,0.038624,PASS
16384,128,81,0.005856,0.038753,PASS
16384,128,82,0.004256,0.039904,PASS
16384,128,83,0.00592,0.040064,PASS
16384,128,84,0.006144,0.031873,PASS
16384,128,85,0.006112,0.03968,PASS
16384,128,86,0.005888,0.03904,PASS
16384,128,87,0.006176,0.039744,PASS
16384,128,88,0.005792,0.038849,PASS
16384,128,89,0.005568,0.039808,PASS
16384,128,90,0.005696,0.039904,PASS
16384,128,91,0.0056,0.039009,PASS
16384,128,92,0.005568,0.03888,PASS
16384,128,93,0.004448,0.038816,PASS
16384,128,94,0.00624,0.039073,PASS
16384,128,95,0.004448,0.036288,PASS
16384,128,96,0.005824,0.039648,PASS
16384,128,97,0.00432,0.039713,PASS
16384,128,98,0.004448,0.038816,PASS
16384,128,99,0.006272,0.039776,PASS
16384,256,0,0.006208,0.054112,PASS
16384,256,1,0.004384,0.03344,PASS
16384,256,2,0.006112,0.039809,PASS
16384,256,3,0.006176,0.039872,PASS
16384,256,4,0.006112,0.039616,PASS
16384,256,5,0.006112,0.040033,PASS
16384,256,6,0.004384,0.040096,PASS
16384,256,7,0.005728,0.038816,PASS
16384,256,8,0.00432,0.040129,PASS
16384,256,9,0.005728,0.039872,PASS
16384,256,10,0.004576,0.03984,PASS
16384,256,11,0.00432,0.038785,PASS
16384,256,12,0.004384,0.038784,PASS
16384,256,13,0.005664,0.040064,PASS
16384,256,14,0.005568,0.039873,PASS
16384,256,15,0.005664,0.03968,PASS
16384,256,16,0.00592,0.039136,PASS
16384,256,17,0.004448,0.031456,PASS
16384,256,18,0.005728,0.040225,PASS
16384,256,19,0.004416,0.041504,PASS
16384,256,20,0.006144,0.040288,PASS
16384,256,21,0.004352,0.039393,PASS
16384,256,22,0.004416,0.03936,PASS
16384,256,23,0.00592,0.039968,PASS
16384,256,24,0.004288,0.039937,PASS
