n,iteration,kernel_ms,correct
2048,76,0.025536000728607178,PASS
2048,77,0.027295999228954315,PASS
2048,78,0.025887999683618546,PASS
2048,79,0.02908799983561039,PASS
2048,80,0.026559999212622643,PASS
2048,81,0.025312000885605812,PASS
2048,82,0.023104000836610794,PASS
2048,83,0.0244159996509552,PASS
2048,84,0.025439999997615814,PASS
2048,85,0.024320000782608986,PASS
2048,86,0.024000000208616257,PASS
2048,87,0.023871999233961105,PASS
2048,88,0.023231999948620796,PASS
2048,89,0.024671999737620354,PASS
2048,90,0.023455999791622162,PASS
2048,91,0.023135999217629433,PASS
2048,92,0.023744000121951103,PASS
2048,93,0.03376000002026558,PASS
2048,94,0.02627200074493885,PASS
2048,95,0.023711999878287315,PASS
2048,96,0.032255999743938446,PASS
2048,97,0.029920000582933426,PASS
2048,98,0.02956799976527691,PASS
2048,99,0.026559999212622643,PASS
4096,0,0.047968000173568726,PASS
4096,1,0.031072000041604042,PASS
4096,2,0.02707199938595295,PASS
4096,3,0.025728000327944756,PASS
4096,4,0.02630399912595749,PASS
4096,5,0.026847999542951584,PASS
4096,6,0.02755199931561947,PASS
4096,7,0.026655999943614006,PASS
4096,8,0.02598400041460991,PASS
4096,9,0.02502400055527687,PASS
4096,10,0.026335999369621277,PASS
4096,11,0.02489599958062172,PASS
4096,12,0.025407999753952026,PASS
4096,13,0.024383999407291412,PASS
4096,14,0.0261439997702837,PASS
4096,15,0.027103999629616737,PASS
4096,16,0.026176000013947487,PASS
4096,17,0.02582399919629097,PASS
4096,18,0.025151999667286873,PASS
4096,19,0.025119999423623085,PASS
4096,20,0.02454400062561035,PASS
4096,21,0.02489599958062172,PASS
4096,22,0.04073600098490715,PASS
4096,23,0.02723200060427189,PASS
4096,24,0.02707199938595295,PASS
4096,25,0.02454400062561035,PASS
4096,26,0.02470399998128414,PASS
4096,27,0.027936000376939774,PASS
4096,28,0.02703999914228916,PASS
4096,29,0.026528000831604004,PASS
4096,30,0.024320000782608986,PASS
4096,31,0.025280000641942024,PASS
4096,32,0.028224000707268715,PASS
4096,33,0.02598400041460991,PASS
4096,34,0.024768000468611717,PASS
4096,35,0.02489599958062172,PASS
4096,36,0.02675200067460537,PASS
4096,37,0.025599999353289604,PASS
4096,38,0.02579200081527233,PASS
4096,39,0.0272000003606081,PASS
4096,40,0.025472000241279602,PASS
4096,41,0.02566399984061718,PASS
4096,42,0.02396799996495247,PASS
4096,43,0.02304000034928322,PASS
4096,44,0.022816000506281853,PASS
4096,45,0.024383999407291412,PASS
4096,46,0.029184000566601753,PASS
4096,47,0.02470399998128414,PASS
4096,48,0.02316799946129322,PASS
4096,49,0.024288000538945198,PASS
4096,50,0.026784000918269157,PASS
4096,51,0.0272000003606081,PASS
4096,52,0.026079999282956123,PASS
4096,53,0.024064000695943832,PASS
4096,54,0.025151999667286873,PASS
4096,55,0.026048000901937485,PASS
4096,56,0.02659199945628643,PASS
4096,57,0.025696000084280968,PASS
4096,58,0.024671999737620354,PASS
4096,59,0.023744000121951103,PASS
4096,60,0.02163200080394745,PASS
4096,61,0.02304000034928322,PASS
4096,62,0.022048000246286392,PASS
4096,63,0.022943999618291855,PASS
4096,64,0.02364799939095974,PASS
4096,65,0.023360000923275948,PASS
4096,66,0.024447999894618988,PASS
4096,67,0.028224000707268715,PASS
4096,68,0.024351999163627625,PASS
4096,69,0.023296000435948372,PASS
4096,70,0.02691200003027916,PASS
4096,71,0.023135999217629433,PASS
4096,72,0.023360000923275948,PASS
4096,73,0.022463999688625336,PASS
4096,74,0.02239999920129776,PASS
4096,75,0.023104000836610794,PASS
4096,76,0.02304000034928322,PASS
4096,77,0.022752000018954277,PASS
4096,78,0.023679999634623528,PASS
4096,79,0.029343999922275543,PASS
4096,80,0.024768000468611717,PASS
4096,81,0.02518399991095066,PASS
4096,82,0.02534399926662445,PASS
4096,83,0.026016000658273697,PASS
4096,84,0.024447999894618988,PASS
4096,85,0.02319999970495701,PASS
4096,86,0.02236800082027912,PASS
4096,87,0.023360000923275948,PASS
4096,88,0.02396799996495247,PASS
4096,89,0.023711999878287315,PASS
4096,90,0.023679999634623528,PASS
4096,91,0.023231999948620796,PASS
4096,92,0.023584000766277313,PASS
4096,93,0.026464000344276428,PASS
4096,94,0.034272000193595886,PASS
4096,95,0.025919999927282333,PASS
4096,96,0.024831999093294144,PASS
4096,97,0.024288000538945198,PASS
4096,98,0.023711999878287315,PASS
4096,99,0.02377600036561489,PASS
8192,0,0.037696000188589096,PASS
8192,1,0.026688000187277794,PASS
8192,2,0.040863998234272,PASS
8192,3,0.03782400116324425,PASS
8192,4,0.026528000831604004,PASS
8192,5,0.02630399912595749,PASS
8192,6,0.024927999824285507,PASS
8192,7,0.025919999927282333,PASS
8192,8,0.025631999596953392,PASS
8192,9,0.026367999613285065,PASS
8192,10,0.02470399998128414,PASS
8192,11,0.026016000658273697,PASS
8192,12,0.02486399933695793,PASS
8192,13,0.02393599972128868,PASS
8192,14,0.023072000592947006,PASS
8192,15,0.02236800082027912,PASS
8192,16,0.023072000592947006,PASS
8192,17,0.02505600079894066,PASS
8192,18,0.027775999158620834,PASS
8192,19,0.029023999348282814,PASS
8192,20,0.026079999282956123,PASS
8192,21,0.024992000311613083,PASS
8192,22,0.024447999894618988,PASS
8192,23,0.022911999374628067,PASS
8192,24,0.02409599907696247,PASS
8192,25,0.02489599958062172,PASS
8192,26,0.039455998688936234,PASS
8192,27,0.031231999397277832,PASS
8192,28,0.02860799990594387,PASS
8192,29,0.02412799932062626,PASS
8192,30,0.02627200074493885,PASS
8192,31,0.025280000641942024,PASS
8192,32,0.026559999212622643,PASS
8192,33,0.02412799932062626,PASS
8192,34,0.02687999978661537,PASS
8192,35,0.026559999212622643,PASS
8192,36,0.025280000641942024,PASS
8192,37,0.024383999407291412,PASS
8192,38,0.02380800060927868,PASS
8192,39,0.025280000641942024,PASS
8192,40,0.024320000782608986,PASS
8192,41,0.025312000885605812,PASS
8192,42,0.024288000538945198,PASS
8192,43,0.023296000435948372,PASS
8192,44,0.024383999407291412,PASS
8192,45,0.02489599958062172,PASS
8192,46,0.021568000316619873,PASS
8192,47,0.022463999688625336,PASS
8192,48,0.025119999423623085,PASS
8192,49,0.024320000782608986,PASS
8192,50,0.06259199976921082,PASS
8192,51,0.03014400042593479,PASS
8192,52,0.026399999856948853,PASS
8192,53,0.02486399933695793,PASS
8192,54,0.024800000712275505,PASS
8192,55,0.026176000013947487,PASS
8192,56,0.024480000138282776,PASS
8192,57,0.02304000034928322,PASS
8192,58,0.025567999109625816,PASS
8192,59,0.025407999753952026,PASS
8192,60,0.025087999179959297,PASS
8192,61,0.02643200010061264,PASS
8192,62,0.023744000121951103,PASS
8192,63,0.024383999407291412,PASS
8192,64,0.02703999914228916,PASS
8192,65,0.025472000241279602,PASS
8192,66,0.024191999807953835,PASS
8192,67,0.022943999618291855,PASS
8192,68,0.023520000278949738,PASS
8192,69,0.023520000278949738,PASS
8192,70,0.023615999147295952,PASS
8192,71,0.024768000468611717,PASS
8192,72,0.027327999472618103,PASS
8192,73,0.03574400022625923,PASS
8192,74,0.028351999819278717,PASS
8192,75,0.02505600079894066,PASS
8192,76,0.024064000695943832,PASS
8192,77,0.02284800074994564,PASS
8192,78,0.024992000311613083,PASS
8192,79,0.02319999970495701,PASS
8192,80,0.025536000728607178,PASS
8192,81,0.02470399998128414,PASS
8192,82,0.02271999977529049,PASS
8192,83,0.02131200022995472,PASS
8192,84,0.02223999984562397,PASS
8192,85,0.022911999374628067,PASS
8192,86,0.02521600015461445,PASS
8192,87,0.022784000262618065,PASS
8192,88,0.022207999601960182,PASS
8192,89,0.022592000663280487,PASS
8192,90,0.02332800067961216,PASS
8192,91,0.022943999618291855,PASS
8192,92,0.022784000262618065,PASS
8192,93,0.023072000592947006,PASS
8192,94,0.02332800067961216,PASS
8192,95,0.024320000782608986,PASS
8192,96,0.026016000658273697,PASS
8192,97,0.02131200022995472,PASS
8192,98,0.025696000084280968,PASS
8192,99,0.026176000013947487,PASS
16384,0,0.03731200098991394,PASS
16384,1,0.029440000653266907,PASS
16384,2,0.027712000533938408,PASS
16384,3,0.02937600016593933,PASS
16384,4,0.026079999282956123,PASS
16384,5,0.02425600029528141,PASS
16384,6,0.025087999179959297,PASS
16384,7,0.025151999667286873,PASS
16384,8,0.024512000381946564,PASS
16384,9,0.02377600036561489,PASS
16384,10,0.02425600029528141,PASS
16384,11,0.023296000435948372,PASS
16384,12,0.024512000381946564,PASS
16384,13,0.02396799996495247,PASS
16384,14,0.023711999878287315,PASS
16384,15,0.025407999753952026,PASS
16384,16,0.02470399998128414,PASS
16384,17,0.02454400062561035,PASS
16384,18,0.02304000034928322,PASS
16384,19,0.02454400062561035,PASS
16384,20,0.023391999304294586,PASS
16384,21,0.02425600029528141,PASS
16384,22,0.025599999353289604,PASS
16384,23,0.024800000712275505,PASS
16384,24,0.024383999407291412,PASS
16384,25,0.02454400062561035,PASS
16384,26,0.025248000398278236,PASS
16384,27,0.028063999488949776,PASS
16384,28,0.02502400055527687,PASS
16384,29,0.027264000847935677,PASS
16384,30,0.02470399998128414,PASS
16384,31,0.024607999250292778,PASS
16384,32,0.025631999596953392,PASS
16384,33,0.02518399991095066,PASS
16384,34,0.02537599951028824,PASS
16384,35,0.02473600022494793,PASS
16384,36,0.02396799996495247,PASS
16384,37,0.024447999894618988,PASS
16384,38,0.024191999807953835,PASS
16384,39,0.022624000906944275,PASS
16384,40,0.02364799939095974,PASS
16384,41,0.023423999547958374,PASS
16384,42,0.024800000712275505,PASS
16384,43,0.02454400062561035,PASS
16384,44,0.02454400062561035,PASS
16384,45,0.023871999233961105,PASS
16384,46,0.02518399991095066,PASS
16384,47,0.02348800003528595,PASS
16384,48,0.023264000192284584,PASS
16384,49,0.02393599972128868,PASS
16384,50,0.023296000435948372,PASS
16384,51,0.03606399893760681,PASS
16384,52,0.035071998834609985,PASS
16384,53,0.027936000376939774,PASS
16384,54,0.02521600015461445,PASS
16384,55,0.02486399933695793,PASS
16384,56,0.023615999147295952,PASS
16384,57,0.02348800003528595,PASS
16384,58,0.022016000002622604,PASS
16384,59,0.02579200081527233,PASS
16384,60,0.02566399984061718,PASS
16384,61,0.024480000138282776,PASS
16384,62,0.026208000257611275,PASS
16384,63,0.026976000517606735,PASS
16384,64,0.02783999964594841,PASS
16384,65,0.027583999559283257,PASS
16384,66,0.025119999423623085,PASS
16384,67,0.024927999824285507,PASS
16384,68,0.02518399991095066,PASS
16384,69,0.024159999564290047,PASS
16384,70,0.02454400062561035,PASS
16384,71,0.023711999878287315,PASS
16384,72,0.026079999282956123,PASS
16384,73,0.024927999824285507,PASS
16384,74,0.02284800074994564,PASS
16384,75,0.02675200067460537,PASS
16384,76,0.02409599907696247,PASS
16384,77,0.023744000121951103,PASS
16384,78,0.026048000901937485,PASS
16384,79,0.025087999179959297,PASS
16384,80,0.026079999282956123,PASS
16384,81,0.02675200067460537,PASS
16384,82,0.02332800067961216,PASS
16384,83,0.024800000712275505,PASS
16384,84,0.024927999824285507,PASS
16384,85,0.024447999894618988,PASS
16384,86,0.024000000208616257,PASS
16384,87,0.025151999667286873,PASS
16384,88,0.026784000918269157,PASS
16384,89,0.02425600029528141,PASS
16384,90,0.02396799996495247,PASS
16384,91,0.024480000138282776,PASS
16384,92,0.023679999634623528,PASS
16384,93,0.02454400062561035,PASS
16384,94,0.024512000381946564,PASS
16384,95,0.026079999282956123,PASS
16384,96,0.024800000712275505,PASS
16384,97,0.02627200074493885,PASS
16384,98,0.024480000138282776,PASS
16384,99,0.02937600016593933,PASS
32768,0,0.035360001027584076,PASS
32768,1,0.02691200003027916,PASS
32768,2,0.02703999914228916,PASS
32768,3,0.024191999807953835,PASS
32768,4,0.02521600015461445,PASS
32768,5,0.025919999927282333,PASS
32768,6,0.025119999423623085,PASS
32768,7,0.042208001017570496,PASS
32768,8,0.028831999748945236,PASS
32768,9,0.02630399912595749,PASS
32768,10,0.025599999353289604,PASS
32768,11,0.024671999737620354,PASS
32768,12,0.024480000138282776,PASS
32768,13,0.022016000002622604,PASS
32768,14,0.022911999374628067,PASS
32768,15,0.023903999477624893,PASS
32768,16,0.02473600022494793,PASS
32768,17,0.02409599907696247,PASS
32768,18,0.02377600036561489,PASS
32768,19,0.023679999634623528,PASS
32768,20,0.0261439997702837,PASS
32768,21,0.024351999163627625,PASS
32768,22,0.02409599907696247,PASS
32768,23,0.02457600086927414,PASS
32768,24,0.027807999402284622,PASS
32768,25,0.02534399926662445,PASS
32768,26,0.02534399926662445,PASS
32768,27,0.025536000728607178,PASS
32768,28,0.024960000067949295,PASS
32768,29,0.023679999634623528,PASS
32768,30,0.02518399991095066,PASS
32768,31,0.03907199949026108,PASS
32768,32,0.028991999104619026,PASS
32768,33,0.027712000533938408,PASS
32768,34,0.02566399984061718,PASS
32768,35,0.02425600029528141,PASS
32768,36,0.023552000522613525,PASS
32768,37,0.024288000538945198,PASS
32768,38,0.024159999564290047,PASS
32768,39,0.02703999914228916,PASS
32768,40,0.02534399926662445,PASS
32768,41,0.025280000641942024,PASS
32768,42,0.024191999807953835,PASS
32768,43,0.022784000262618065,PASS
32768,44,0.025248000398278236,PASS
32768,45,0.025248000398278236,PASS
32768,46,0.024320000782608986,PASS
32768,47,0.025407999753952026,PASS
32768,48,0.024159999564290047,PASS
32768,49,0.024224000051617622,PASS
32768,50,0.024320000782608986,PASS
32768,51,0.02454400062561035,PASS
32768,52,0.02396799996495247,PASS
32768,53,0.0244159996509552,PASS
32768,54,0.022431999444961548,PASS
32768,55,0.03017600066959858,PASS
32768,56,0.025728000327944756,PASS
32768,57,0.0261439997702837,PASS
32768,58,0.024992000311613083,PASS
32768,59,0.023711999878287315,PASS
32768,60,0.024480000138282776,PASS
32768,61,0.03014400042593479,PASS
32768,62,0.026048000901937485,PASS
32768,63,0.024831999093294144,PASS
32768,64,0.024064000695943832,PASS
32768,65,0.02611199952661991,PASS
32768,66,0.02489599958062172,PASS
32768,67,0.024927999824285507,PASS
32768,68,0.023455999791622162,PASS
32768,69,0.023744000121951103,PASS
32768,70,0.023072000592947006,PASS
32768,71,0.024351999163627625,PASS
32768,72,0.025087999179959297,PASS
32768,73,0.025567999109625816,PASS
32768,74,0.024480000138282776,PASS
32768,75,0.02502400055527687,PASS
32768,76,0.023744000121951103,PASS
32768,77,0.02284800074994564,PASS
32768,78,0.022143999114632607,PASS
32768,79,0.02831999957561493,PASS
32768,80,0.028063999488949776,PASS
32768,81,0.027103999629616737,PASS
32768,82,0.02579200081527233,PASS
32768,83,0.025087999179959297,PASS
32768,84,0.02534399926662445,PASS
32768,85,0.02393599972128868,PASS
32768,86,0.02380800060927868,PASS
32768,87,0.02425600029528141,PASS
32768,88,0.024383999407291412,PASS
32768,89,0.02348800003528595,PASS
32768,90,0.023104000836610794,PASS
32768,91,0.02239999920129776,PASS
32768,92,0.02236800082027912,PASS
32768,93,0.02454400062561035,PASS
32768,94,0.025280000641942024,PASS
32768,95,0.02300800010561943,PASS
32768,96,0.022304000332951546,PASS
32768,97,0.023871999233961105,PASS
32768,98,0.021983999758958817,PASS
32768,99,0.02534399926662445,PASS
65536,0,0.035360001027584076,PASS
65536,1,0.026048000901937485,PASS
65536,2,0.025599999353289604,PASS
65536,3,0.024607999250292778,PASS
65536,4,0.023615999147295952,PASS
65536,5,0.023231999948620796,PASS
65536,6,0.023072000592947006,PASS
65536,7,0.023903999477624893,PASS
65536,8,0.02454400062561035,PASS
65536,9,0.023231999948620796,PASS
65536,10,0.022304000332951546,PASS
65536,11,0.021727999672293663,PASS
65536,12,0.023264000192284584,PASS
65536,13,0.04214400053024292,PASS
65536,14,0.02595200017094612,PASS
65536,15,0.024159999564290047,PASS
65536,16,0.022752000018954277,PASS
65536,17,0.02380800060927868,PASS
65536,18,0.023455999791622162,PASS
65536,19,0.023615999147295952,PASS
65536,20,0.02521600015461445,PASS
65536,21,0.021344000473618507,PASS
65536,22,0.02396799996495247,PASS
65536,23,0.022784000262618065,PASS
65536,24,0.022495999932289124,PASS
65536,25,0.022943999618291855,PASS
65536,26,0.021376000717282295,PASS
65536,27,0.0226879995316267,PASS
65536,28,0.0226879995316267,PASS
65536,29,0.021407999098300934,PASS
65536,30,0.02304000034928322,PASS
65536,31,0.023296000435948372,PASS
65536,32,0.02319999970495701,PASS
65536,33,0.022592000663280487,PASS
65536,34,0.025887999683618546,PASS
65536,35,0.022784000262618065,PASS
65536,36,0.02364799939095974,PASS
65536,37,0.024288000538945198,PASS
65536,38,0.03513599932193756,PASS
65536,39,0.030271999537944794,PASS
65536,40,0.02454400062561035,PASS
65536,41,0.023679999634623528,PASS
65536,42,0.021824000403285027,PASS
65536,43,0.02236800082027912,PASS
65536,44,0.024800000712275505,PASS
65536,45,0.025280000641942024,PASS
65536,46,0.023840000852942467,PASS
65536,47,0.022143999114632607,PASS
65536,48,0.02304000034928322,PASS
65536,49,0.02364799939095974,PASS
65536,50,0.02252800017595291,PASS
65536,51,0.023231999948620796,PASS
65536,52,0.022655999287962914,PASS
65536,53,0.02457600086927414,PASS
65536,54,0.02131200022995472,PASS
65536,55,0.02054399996995926,PASS
65536,56,0.020896000787615776,PASS
65536,57,0.02067199908196926,PASS
65536,58,0.022016000002622604,PASS
65536,59,0.02160000056028366,PASS
65536,60,0.02316799946129322,PASS
65536,61,0.02287999913096428,PASS
65536,62,0.021088000386953354,PASS
65536,63,0.022048000246286392,PASS
65536,64,0.03836800158023834,PASS
65536,65,0.024960000067949295,PASS
65536,66,0.021727999672293663,PASS
65536,67,0.02377600036561489,PASS
65536,68,0.020927999168634415,PASS
65536,69,0.022431999444961548,PASS
65536,70,0.022207999601960182,PASS
65536,71,0.02236800082027912,PASS
65536,72,0.023871999233961105,PASS
65536,73,0.021824000403285027,PASS
65536,74,0.020927999168634415,PASS
65536,75,0.02425600029528141,PASS
65536,76,0.02112000063061714,PASS
65536,77,0.02223999984562397,PASS
65536,78,0.02175999991595745,PASS
65536,79,0.022175999358296394,PASS
65536,80,0.02131200022995472,PASS
65536,81,0.02147199958562851,PASS
65536,82,0.020735999569296837,PASS
65536,83,0.022816000506281853,PASS
65536,84,0.023423999547958374,PASS
65536,85,0.021215999498963356,PASS
65536,86,0.0225600004196167,PASS
65536,87,0.02300800010561943,PASS
65536,88,0.023871999233961105,PASS
65536,89,0.03292800113558769,PASS
65536,90,0.02598400041460991,PASS
65536,91,0.022304000332951546,PASS
65536,92,0.021695999428629875,PASS
65536,93,0.024288000538945198,PASS
65536,94,0.023104000836610794,PASS
65536,95,0.02252800017595291,PASS
65536,96,0.020959999412298203,PASS
65536,97,0.021215999498963356,PASS
65536,98,0.021568000316619873,PASS
65536,99,0.02147199958562851,PASS
131072,0,0.03683200106024742,PASS
131072,1,0.030400000512599945,PASS
131072,2,0.02796800062060356,PASS
131072,3,0.024992000311613083,PASS
131072,4,0.025536000728607178,PASS
131072,5,0.03161599859595299,PASS
131072,6,0.027327999472618103,PASS
131072,7,0.024992000311613083,PASS
131072,8,0.026815999299287796,PASS
131072,9,0.025087999179959297,PASS
131072,10,0.03923200070858002,PASS
131072,11,0.025887999683618546,PASS
131072,12,0.02518399991095066,PASS
131072,13,0.025151999667286873,PASS
131072,14,0.023615999147295952,PASS
131072,15,0.023679999634623528,PASS
131072,16,0.023584000766277313,PASS
131072,17,0.022943999618291855,PASS
131072,18,0.022943999618291855,PASS
131072,19,0.02054399996995926,PASS
131072,20,0.021888000890612602,PASS
131072,21,0.021695999428629875,PASS
131072,22,0.023423999547958374,PASS
131072,23,0.02271999977529049,PASS
131072,24,0.02470399998128414,PASS
131072,25,0.026176000013947487,PASS
131072,26,0.02521600015461445,PASS
131072,27,0.02377600036561489,PASS
131072,28,0.02380800060927868,PASS
131072,29,0.022975999861955643,PASS
131072,30,0.023711999878287315,PASS
131072,31,0.022624000906944275,PASS
131072,32,0.022943999618291855,PASS
131072,33,0.023231999948620796,PASS
131072,34,0.022463999688625336,PASS
131072,35,0.04047999903559685,PASS
131072,36,0.03171199932694435,PASS
131072,37,0.02879999950528145,PASS
131072,38,0.025599999353289604,PASS
131072,39,0.026464000344276428,PASS
131072,40,0.02739199995994568,PASS
131072,41,0.024447999894618988,PASS
131072,42,0.023871999233961105,PASS
131072,43,0.024447999894618988,PASS
131072,44,0.023615999147295952,PASS
131072,45,0.02473600022494793,PASS
131072,46,0.023903999477624893,PASS
131072,47,0.02470399998128414,PASS
131072,48,0.02598400041460991,PASS
131072,49,0.023360000923275948,PASS
131072,50,0.024351999163627625,PASS
131072,51,0.02332800067961216,PASS
131072,52,0.0244159996509552,PASS
131072,53,0.02348800003528595,PASS
131072,54,0.023840000852942467,PASS
131072,55,0.02319999970495701,PASS
131072,56,0.025407999753952026,PASS
131072,57,0.022016000002622604,PASS
131072,58,0.02454400062561035,PASS
131072,59,0.03686400130391121,PASS
131072,60,0.02537599951028824,PASS
131072,61,0.02284800074994564,PASS
131072,62,0.02191999927163124,PASS
131072,63,0.02316799946129322,PASS
131072,64,0.02377600036561489,PASS
131072,65,0.02457600086927414,PASS
131072,66,0.023264000192284584,PASS
131072,67,0.022431999444961548,PASS
131072,68,0.02131200022995472,PASS
131072,69,0.02252800017595291,PASS
131072,70,0.022272000089287758,PASS
131072,71,0.022495999932289124,PASS
131072,72,0.023584000766277313,PASS
131072,73,0.021568000316619873,PASS
131072,74,0.021407999098300934,PASS
